,Name,Description,Also known as,Scientific name,Substitutions
226,soft-ripened cheese,"The rinds of these cheeses are exposed to mold, which moves into the pâte as they ripen.  As they do, they become softer and maybe even slightly runny.  
It's important to eat soft-ripened cheeses when they're perfectly ripe--if under-ripe, they're pasty and bland, if overripe, they become runny and ammoniated. 

To fully appreciate their subtle and complex flavors, be sure to bring them to room temperature before serving them.  

These are great table cheeses, and they're often served with bread, crackers, or fruit.  They're not usually cooked.  Most are covered with a felt-like white mold which is edible, but not to everyone's taste.  This category includes Brie, Camembert, Toma, Coulommiers, Chaource, and Brillat-Savarin.","bloomy rind cheese, soft paste cheese, soft rind cheese, surface-ripened with mold cheese",,"['brie', 'Camembert', 'Chaource cheese', 'Brillat Savarin cheese']"
227,sour cream,,,Bos taurus,"['lemon juice', 'yogurt', 'cottage cheese', 'mayonnaise', 'buttermilk', 'buttermilk', 'yogurt', 'evaporated milk', 'jocoque', 'smetana', 'sour milk']"
228,sour milk,,,Bos taurus,"['buttermilk', 'milk 3.5%']"
229,Stilton cheese,"This is perhaps the most highly regarded of all the cow's milk blue cheeses. Made in England, it's firmer and milder than Roquefort or Gorgonzola. It's excellent with pears. Don't eat the rind.",,Bos taurus,"['Roquefort', 'Gorgonzola', 'Shropshire blue cheese']"
230,Stracchino,"This soft Italian cow's milk cheese is mild and spreadable. It's great on pizza. Use within a few days after purchasing and, for best flavor, serve at room temperature.","Crescenza, Stracchino di Crescenza",Bos taurus,['Taleggio']
231,string cheese,,,Bos taurus,['mozzarella']
232,Swiss cheese,"This popular cow's milk cheese is an American knock-off of Switzerland's Emmentaler cheese. This difference is that our domestic version usually has smaller eyes (making it easier to slice) and is made from pasteurized milk. Emmentaler has a richer, nuttier flavor.",American Swiss cheese,Bos taurus,"['Emmental', 'Gruyere', 'Jarlsberg', 'raclette', 'cheese substitutes']"
233,Syrian cheese,,shanklish,Capra aegagrus hircus,"['jack cheese', 'Muenster']"
234,Taleggio,"This creamy Italian cow's milk cheese is one of the better stinky cheeses--not too tame, not too wild. It's great on crackers or bread, but it's also a good melting cheese and works well in casseroles and even on pizza. The rind is edible, but not to everyone's liking.",Talegg,Bos taurus,"['Stracchino', 'Bel Paese', 'fontina', 'robiola Lombardia cheese', 'Urgelia cheese', 'Limburger']"
235,Teleme,This is an ancient Middle Eastern cheese made from goat or sheep's milk.,teleme peyniri,Bos taurus,"['Camembert', 'jack cheese']"
236,Tete de Moine,This is a very pungent Swiss cow's milk cheese.,Tête de Moine,Bos taurus,['Comte']
237,thousand-year egg,,,,"['salted duck egg', 'pickled eggs']"
238,Tilsit,This is a good sandwich cheese. It is made from cow's milk.,"Tilsit Havarti, Tilsiter",Bos taurus,"['Havarti', 'jack cheese', 'Esrom', 'Gouda', 'mahon']"
239,Tomme Crayeuse cheese,This soft French cow's milk cheese is rich and buttery. Don't eat the rind.,,Bos taurus,"['Tomme de Savoie cheese', 'Saint Nectaire cheese', 'Muenster']"
240,Tomme de Savoie cheese,"This is a mild and pleasant French cow's milk cheese that's semi-soft when young, firmer when aged.",tomme de montagne,Bos taurus,"['Tomme Crayeuse cheese', 'Saint Nectaire cheese', 'Muenster']"
241,tvorog,Tvorog is a Russian version of cottage cheese. It is a cow's milk curd product.,,,['cottage cheese']
242,Tybo,This mild Danish cow's milk cheese is great on sandwiches.,,Bos taurus,['Samsoe']
243,Tzfati,"This milk Israeli cheese was produced originally from sheep's milk. But now may also be made from cow's milk, goat's milk or water buffalo milk.",gvina tsfattit,Ovis aries,"['parmesan', 'firm cheese', 'nutritional yeast']"
244,ultra-pasteurized cream,,,Capra aegagrus hircus,['heavy cream']
245,Urgelia cheese,"This creamy Spanish cheese is a member of the washed rind (a.k.a. stinky) cheese family, but it's mild and subtle.",Queso de l'Alt Urgell y la Cerdanya,Bos taurus,['Taleggio']
246,Vache Qui Rit,This French cheese comes in wedges or squares.,"La Vache Qui Rit, Laughing Cow",Bos taurus,"['Gourmandise', 'Comte', 'cream cheese']"
247,Vacherin,"This is a cheese-lover's cheese, with a complex nutty flavor.  It's a good melting cheese that's often used to make fondues.  Try heating it a bit and serving it with crusty French bread.",,Bos taurus,"['fontina', 'Appenzell', 'Emmental']"
248,Vacherin Fribourgeois,Vecherin Fribourgeois is a swiss cow's milk cheese often made from raw milk.,,,[]
249,Valdeon,"This Spanish blue cheese is pungent enough to be interesting without being overpowering. It is usually made with cow’s milk but can be made from mixture of cow, sheep and goat milk. It's a good snacking cheese for adventurous guests.",,Bos taurus,"['Cabrales', 'picon']"
250,Vasterboten cheese,This hard cow's milk cheese has a strong flavor and is popular in Sweden.,,Bos taurus,"['Gruyere', 'Comte', 'Cheddar']"
251,vegetarian cheeses,"When making cheese, milk is curdled with the help of rennet, an enzyme that occurs naturally in the stomach of animals. Many vegetarians object to eating cheese made with natural rennet, since its production involves the slaughter of animals. Fortunately, a lot of fine cheese is now made with vegetable rennet, which is derived from fungi, bacteria, or plants. Unfortunately, the type of rennet used isn't always marked on the cheese label. Some stores help out by adding their own labels.",,,[]
252,washed-rind cheese,"As they ripen, these cheeses are washed with a liquid.  The moisture encourages the growth of bacteria, giving the cheese a strong odor and flavor.  Many of these cheeses are soft or semi-soft and have sticky, reddish-orange rinds, which most people consider too pungent to eat.  It takes a strong wine like a Burgundy or Pinot Gris to stand up to most of the cheeses in this category.  Beer works, too.  
This category includes Limburger, Muenster, Maroilles, Langres, Epoisses, Tallegio, Abondance, Urgelia, Epoisses, Pont l'Evêque, Mahon, Reblochon, Port Salut, and Livarot.","monastery cheese, stinky cheese, washed rind cheese",,"['Limburger', 'Muenster', 'Maroilles', 'Epoisses', 'Abondance', 'Urgelia cheese', ""Pont-l'Evêque"", 'mahon', 'Reblochon cheese', 'Port Salut cheese', 'Livarot']"
253,Wensleydale,This is a fairly mild English cheese. It was originally made from sheep's milk but is now made from cow's milk.,,Bos taurus,['Cheddar']
254,whey,Whey is the watery part of milk that remains after the formation of curds.,,,['ricotta cheese']
255,whey cheeses,"Most cheese is made from curdled milk that has been drained of the watery whey. Not wanting to waste the nutrient-rich whey, our ancestors discovered that they could extract more cheese from it by cooking it until the remaining proteins coagulated. Examples of modern-day whey cheeses include ricotta, Gjetost, Manouri, Mizithra, and Requeson.",,,"['ricotta cheese', 'Gjetost', 'Manouri cheese', 'Mizithra cheese (soft)', 'Requeson cheese']"
256,whipped cream,,"Chantilly cream, crème Chantilly",Capra aegagrus hircus,"['lemon juice', 'whipped cream', 'yogurt', 'marshmallow', 'non-dairy topping']"
257,yak cheese,Yak cheese castes a little like cheddar cheese.,,Bos grunniens,['Swiss cheese']
258,yogurt,"This is milk that's cultured with bacteria to make it thick and tangy. Ready-made yogurts are made from whole milk (with up to 4% butterfat), lowfat milk (with up to 2% butterfat), and skim milk (with up to .5% butterfat). Health buffs prefer brands that contain active cultures, which help keep their intestines populated with friendly bacteria. Many brands are heat-treated to destroy these cultures and increase shelf life. Yogurt often comes with added flavorings and thickeners.  Flavored yogurts are made with artificial sweeteners to reduce calories. Lactaid makes a lactose-reduced yogurt, but many people with lactose intolerance can tolerate ordinary yogurt, especially brands that contains active yogurt cultures. Larger markets also carry yogurt made from soy milk and goat's milk, but these don't work well in delicate desserts. Organic yogurts also are available.",yoghurt,,"['milk 3.5%', 'Low-Fat Yogurt', 'sour cream', 'buttermilk', 'cottage cheese', 'silken tofu']"
259,yogurt cheese,"This is a soft, tangy, and nutritious cream cheese substitute.","chaka, labanah, labne, labneh, lebna",,"['yogurt', 'cream cheese', 'buttermilk cheese']"
