,Name,Description,Also known as,Scientific name,Substitutions
233,quinoa pasta,This is a high-protein pasta alternative for people with wheat allergies.  It may contain corn flour as well.,,,"['corn pasta', 'kamut pasta', 'spelt pasta', 'rice pasta', 'Asian rice noodles']"
234,radiatori,"A type of Italian pasta, these resemble small radiators.  The ""grills"" do a good job of scooping up chunky sauces.",,,"['farfalle', 'conchiglie', 'rotelle', 'rotini']"
235,ramen,"A staple of Japanese salarymen and American college students, these Japanese noodles can be used in soups or salads.  You can find bricks of instant ramen in many supermarkets, packaged in cellophane along with seasoning packets which you can use or discard.   These noodles are usually fried in oil before they're dried, so they tend to be high in fat.  They cook in about 2 to 3 minutes.  Asian stores also carry fresh or frozen ramen noodles.",,,"['lo mein noodles', 'saimin', 'soba', 'rice sticks']"
236,ravioli,"These are small, square pillows of stuffed pasta that are often served with a light sauce. The traditional filling is ricotta cheese mixed with spinach or some other cooking green, but adventurous cooks have used wild mushrooms, sweet potatoes, winter squash, goat cheese, lobster, nuts, and even prunes. Ravioli are usually topped with a tomato or cream sauce, or with grated cheese. Don't overcook them or they'll fall apart. Smaller ravioli are called ravioletti, and a single one is called a raviolo.","ravioletti, raviolo",,"['pansotti', 'agnolotti', 'cappelletti', 'tortellini']"
237,ravioli wrappers,,,,"['pasta sheet', 'egg roll wrapers', 'wonton wrappers', 'dumpling wrappers']"
238,reginelle,"These pasta tubes are similar to penne, though a bit longer and thinner.   The name reginelle is also sometimes used for reginette pasta, which are wide ribbons with ruffled edges.",,,"['penne', 'ziti']"
239,reginette,These wide ribbons of Italian pasta have ruffled edges.,"mafalda, mafaldine, malfalde, reginelle",,"['pappardelle', 'tagliatelle']"
240,rice bran,This is very rich in fiber.,,Oryza,['wheat bran']
241,rice flake noodles,"These big, flat rice noodles look like tortilla chips.  They're used in soups and stir-fries.  Before using them, soften them in hot water, then boil or stir-fry them briefly, usually not more than a minute.","banh uot mien, kuay chap, kuay jabb",,['wide rice noodles']
242,rice flour,"To see how to substitute other flours for wheat flours, see the listing under all-purpose flour.","brown rice flour, white rice flour",Oryza,"['cake flour', 'barley flour', 'pastry flour', 'spelt flour', 'potato flour', 'millet flour']"
243,rice noodles,"Rice noodles are made with rice flour, and are especially popular in Southeast Asia.   It's easy to find dried rice noodles in large supermarkets, but you'll probably have to visit an Asian market to find them fresh.   Rice noodles should be soaked in hot water before using.  When they're soft and transparent, drain them.",rice-flour noodles,,"['Asian wheat noodles', 'pasta', 'corn pasta']"
244,rice paper,"These thin, fragile sheets are used to make spring rolls, but they also make good all-purpose wrappers, baking pan liners, and even lasagne noodles.  The sheets are brittle, so you need to moisten them with water before wrapping foods in them.  Keep them moist while you work with them by covering the stack with a damp towel.  Rice paper doesn't need to be cooked, but it's sturdy enough to be steamed or deep-fried.  Look for it in Asian markets.  It can be stored in a cool, dark place for many months.","banh trang wrappers, spring roll wrappers, Vietnamese rice paper",,"['phyllo', 'egg roll wrapers', 'yufka', 'puff pastry dough']"
245,rice pasta,This is a good pasta alternative for people with wheat allergies.  It's also available as brown rice pasta.,brown rice pasta,,"['Asian rice noodles', 'corn pasta', 'kamut pasta', 'spelt pasta', 'quinoa pasta']"
246,rice starch,,,,"['corn starch', 'arrowroot']"
247,rice sticks,"They come in many shapes and sizes, but they can be roughly classified as thin, medium, and wide.  Thin rice noodles are used in soups, salads, and spring rolls.  Medium noodles are the most versatile, and can be used in soups, stir-fries, salads, or as a bed for meat or fish.  Wide noodles are best used in soups, stir-fries, and braised dishes.  Before using rice noodles, soften them in hot water.  This will take anywhere from a few minutes to a half hour, depending upon the thickness of the noodles.  After they've softened, boil or stir-fry them briefly, usually not more than a minute.   It's easier to stir-fry noodles if you break them into shorter lengths.",rice stick noodles,,"['spaghetti', 'Korean buckwheat noodles', 'bean threads', 'laksa noodles', 'pancit Canton', 'ramen', 'somen']"
248,rice vermicelli,"These are used throughout Asian in soups, spring rolls, cold salads, and stir-fries.  They're similar to bean threads, only they're longer and made with rice flour instead of mung bean starch.  Before using, soak the dried noodles in hot water until they're soft (about 15 minutes), then boil them briefly (from 1 to 3 minutes) and rinse with hot water. You can also deep-fry the dried noodles until they're crunchy and then use them in Chinese chicken salad, or as a garnish or bed for sauces.","banh hoi, bee hoon, beehoon, bihoon, mai fun, maifun, mee fun, mei fun, mi fen, pancit bihon, pancit bijon, sen mee",,"['thin rice sticks', 'bean threads', 'vermicelli']"
249,rigatoni,These are big pasta tubes with ridges.  They're normally served with chunky sauces or baked in casseroles.,,,"['penne', 'elicoidali', 'paccheri', 'ziti', 'macaroni']"
250,risi,This is a rice-shaped Italian soup pasta.  The singular form is riso.,"pasta a riso, risoni",,"['orzo', 'Rice', 'soup pasta']"
251,river rice noodles,"These chewy rice noodles are popular in southern Vietnam, where they're often served with seafood.  They're usually sold as fresh sheets, which are either left whole or sliced into various widths.  Rinse them in warm water before using, then add them to stir-fries or soups, or use the sheets to wrap meat fillings before steaming them.","chow fun guo tiao, fen noodles, hieu tieu, hu tieu, khao pun, kuay taew, rice ribbon noodles, sha he fen, sha ho fen, vermicelli sheets",,['medium rice sticks']
252,rotelle,"Rotelle is an Italian pasta that's shaped like a wagon wheel, and it works well with chunky sauces or in pasta salads.","ruote, ruote de carro, ruotine, wagon wheels, wheels",,"['farfalle', 'conchiglie', 'radiatori', 'penne']"
253,rotini,"These pasta shapes look like short springs or corkscrews made from spaghetti. They cling to chunky or thick sauces, but they also work in pasta salads.","fusilli, spirals, twists",,"['fusilli', 'rotelle', 'gemelli', 'torchio', 'penne']"
254,roux,"This is a thickener that's made from equal weights of flour and a fat, like butter or meat drippings.  It's especially good for thickening rich, hearty stews and gravies.  To make it, heat the fat in a pan, then gradually whisk in the flour.  Cook the mixture, stirring constantly, for at least several minutes, then gradually whisk in the hot liquid you're trying to thicken.  You must then cook the sauce for at least 30 minutes to prevent it from acquiring a grainy texture and a starchy, floury taste.   Some cooks make large batches of roux, and store it in the refrigerator or freezer.",,,"['Instant flour', 'corn starch', 'potato starch', 'rice starch', 'Lentils', 'dried beans', 'Rice']"
255,rye flour,"includes medium rye flour and heartier dark rye flour.
To see how to substitute other flours for wheat flours when making yeast breads, see the listing under all-purpose flour.","dark rye flour, light rye flour, medium rye flour",Secale cereale,"['triticale flour', 'nonwheat flour']"
256,sagnarelli,"This flat Italian pasta is about two inches long, and has a ridged border.",,,"['farfalle', 'pappardelle']"
257,Sago starch,"This flour is made from the inner pulp of the sago palm. It's often used to make pudding, but it can also serve as an all-purpose thickener. Look for it in Asian markets.","pearl sage, sago",,['tapioca pearls']
258,sahlab,"This is made from orchid tubers and has a pleasant, flowery smell. Look for it in Middle Eastern markets.",,,['corn starch']
259,saimin,"These noodles are so popular in Hawaii that a soup based on them has been served at McDonald's restaurants there. They're similar to ramen noodles, only they're made with eggs and not deep-fried.",,,"['ramen', 'chuka soba noodles']"
260,sausage casings,"These are traditionally made from intestines, but synthetic casings are now more common.  You can order them online, or prevail upon a friendly neighborhood butcher.",,,['cheesecloth']
261,seaweed noodles,,"Chinese seaweed noodles, seaweed threads",,"['bean threads', 'vermicelli']"
262,seitan,"This is a vegetarian meat substitute that's rich in protein, low in fat, and chewy enough to pass for steak or chicken.  It's made by mixing gluten flour or wheat flour with water, kneading it, washing away the starch with water, and then cooking the rubbery gluten that remains in a flavored broth.  The seitan can then be sliced or shaped however you like and then fried, steamed, baked, or added to stews.  Look for packages or tubs of it in the refrigerated sections of Asian markets and health food stores.  You can also buy it in the form of meat-flavored sausage, salami, and deli cuts.  Store seitan in the refrigerator for up to ten days, or for up to six months in the freezer.","fu, kofu, SAY-tan, wheat meat",,"['textured soy protein', 'Eggplants', 'tempeh', 'portobello mushroom', 'atsu-age', 'deep-fried tofu']"
263,self-rising cornmeal,,,,['Salt']
264,self-rising flour,This is more commonly used in the South than in the North.,pancake flour,,['baking powder']
265,seme di melone,"These ""melon seeds"" are a type of Italian pasta commonly served in broths.",,,['soup pasta']
266,seme di peperone,These tiny pasta shapes are usually served in a broth or very light soup.,,,['soup pasta']
267,semolina,Semolina is made mostly with durum wheat.,,,"['durum wheat flour', 'all-purpose flour', 'kamut flour', 'spelt flour']"
268,Shanghai noodles,These thick noodles are often used in stir-fries or soups.,"mi xau, pancit Miki, Shanghai-style noodles",,"['perciatelli', 'spaghetti']"
269,shirataki,"These Japanese noodles are a form of konnyaku, a rubbery, gelatinous substance derived from devil's tongue yams.  The noodles come in white or black versions; black is preferred for sukiyaki.  Look for them in Japanese markets, either in cans or fresh in plastic bags in the refrigerated section.  Drain and cook the noodles before using.",,,['bean threads']
270,silver pin noodles,"These are thick, round rice noodles that are usually homemade.","loh shee fun, mee tye bak, nen dzem fen, rat-tail noodles",,['laksa noodles']
271,soba,"These chewy Japanese noodles are popular at soup counters in Tokyo.  They're made with a blend of wheat and buckwheat flours, the more buckwheat the better.  They're often sold fresh (called nama soba) in Japan, but foreigners usually have to settle for dried.  Soba comes in different widths and flavors, including  green cha soba = chasoba, which is flavored with green tea, and yamaimo soba, flavored with yams.  Cook them for about 3 minutes.","buckwheat noodles, cha soba, chasoba, nama soba, yamaimo soba",,"['Korean buckwheat noodles', 'udon', 'whole wheat pasta', 'linguine', 'spaghetti']"
272,somen,"These very thin Japanese wheat noodles are almost always served cold.   There are different colors, including cha somen, which is colored with green tea, and tomago somen, which is flavored with egg yolks.  Cook them for about 2 or 3 minutes.","cha somen, omago somen",,"['hiyamugi', 'angel hair pasta', 'vermicelli', 'rice sticks', 'soba', 'ramen', 'lo mein noodles']"
273,sorghum flour,"This is widely used in India and Africa, especially by poor farmers who can't afford wheat flour. It's somewhat bland but very nutritious and gluten-free. You can sometimes find it in health foods stores, but you can get it for less in an Indian market.","cholam flour, jowar flour, jowari flour, juwar flour",Sorghum bicolor,"['rice flour', 'flour', 'potato flour']"
274,sorghum starch,,,Sorghum bicolor,['corn starch']
275,soup pasta,"As a rule, the thinner the soup, the smaller the pasta.  For broths and light soups, select from a large assortment of tiny shapes.  Larger shapes, like tubetti or ditali, are perfect for minestrone or other hearty soups.",,,"['angel hair pasta', 'fedelini', 'vermicelli']"
276,soy flour,"To see how to substitute other flours for wheat flours when making yeast breads, see the listing under all-purpose flour.",,Glycine max,"['soya flour', 'nonwheat flour']"
277,soy pasta,This is made with both wheat and protein-rich soy flour.,,,[]
278,soy starch,,,Glycine max,['corn starch']
279,soya flour,"To see how to substitute other flours for wheat flours when making yeast breads, see the listing under all-purpose flour.",soya powder,,"['soy flour', 'nonwheat flour']"
280,spaetzle,"Germans serve these small dumplings as a side dish, often alongside roasted meats.  Spaetzle is often topped with butter, bread crumbs, or a sauce, or tossed with cheese and onions.  Look for boxes of dried spaetzle in large supermarkets or gourmet shops.","spaetzen, spaetzles",,['egg noodles']
281,spaghetti,"The most popular pasta variety, spaghetti (Italian for ""little strings"") works best with light tomato or cream sauces.  Don't use it in pasta salads.",,,"['linguine', 'spaghettini', 'fettuccine', 'vermicelli', 'angel hair pasta', 'spaghetti squash']"
282,spaghettini,This is thin type of spaghetti.,,,"['vermicelli', 'angel hair pasta', 'spaghetti', 'rice sticks']"
283,spelt flour,"Spelt flour contains gluten, but it's tolerated by many people with gluten allergies. If making bread with spelt flour, don't knead it for as long as you would a wheat bread--its gluten isn't as durable as that in wheat. Freeze any spelt flour that you're not planning to use right away.",,Triticum spelta,['kamut flour']
284,spelt pasta,"Spelt contains gluten, but it's tolerated by many people with gluten allergies.",,,"['kamut pasta', 'corn pasta', 'rice pasta', 'quinoa pasta']"
285,spiralini,"These are spring-shaped lengths of Italian pasta.  They're good with chunky sauces, or in pasta salads.  A larger version is called spirali.",spirali,,"['fusilli', 'rotini', 'rotelle', 'gemelli', 'torchio', 'penne']"
286,Starch thickeners,"Notes: These silky powders are used to thicken sauces, gravies, pie fillings, and puddings. They're popular because they thicken without adding fat or much flavor.
To avoid lumps, mix the starch with an equal amount of cold liquid until it forms a paste, then whisk it into the liquid you're trying to thicken. Once the thickener is added, cook it briefly to remove the starchy flavor. Don't overcook--liquids thickened with some starches will thin again if cooked too long or at too high a temperature.
Cornstarch, arrowroot, and tapioca are the most popular starch thickeners. They have different strengths and weaknesses, so it's a good idea to stock all three in your pantry.
Starch thickeners give food a transparent, glistening sheen, which looks nice in a pie filling, but a bit artificial in a gravy or sauce. If you want high gloss, choose tapioca or arrowroot. If you want low gloss, choose cornstarch.
Cornstarch is the best choice for thickening dairy-based sauces. Arrowroot becomes slimy when mixed with milk products.
Choose arrowroot if you're thickening an acidic liquid.  Cornstarch loses potency when mixed with acids.
Sauces made with cornstarch turn spongy when they're frozen. If you plan to freeze a dish, use tapioca starch or arrowroot as a thickener. 
Starch thickeners don't add much flavor to a dish, although they can impart a starchy flavor if they're undercooked. If you worried that your thickener will mask delicate flavors in your dish, choose arrowroot. It's the most neutral tasting of the starch thickeners. 
Tapioca starch thickens quickly, and at a relatively low temperature. It's a good choice if you want to correct a sauce just before serving it.",,,"['roux', 'Instant flour', 'potato', 'nut flour']"
287,stelle,These small star shapes are a type of Italian soup pasta.  A smaller version is called stellini.,stellette,,"['ditalini', 'tubettini', 'tripolini', 'stelle', 'soup pasta']"
288,stelline,These pasta shapes look like tiny stars. They cook quickly and are best used in soups.,,,"['ditalini', 'orzo', 'orecchiette']"
289,stivaletti,These tiny pasta shapes are usually served in a broth or very light soup.,,,['soup pasta']
290,stortini,This is a small form of elbow macaroni.,,,"['tubetti', 'ditalini', 'soup pasta']"
291,stringozzi,"An Umbrian specialty, this is a narrow ribbon pasta that's chewier and thicker than spaghetti.",,,['ciriole']
292,strozzapreti,"The name means ""priest strangler"" in Italian, and it refers to a pasta shape that resembles a rolled towel.",,,"['gemelli', 'penne', 'casarecce', 'fusilli']"
293,strudel dough,"This is used by German and Austrian cooks to make strudels, delicate pastries filled with sweet or savory fillings. The dough is made up of many layers, each rolled into a tissue-thin, almost transparent sheet. German cooks make strudels with it by stretching the dough and wrapping it around a filling, and then baking it. It's hard to find, but your best bet is a German market.",,,['phyllo']
294,stuffed pasta,"These are fresh pasta sheets that are stuffed with a filling and then folded into whimsical shapes.  In the past, they were just a fancy way to recycle leftovers, but cooks now stuff them with more elegant fillings, like cheeses, veal, sweet potatoes, wild mushrooms, lobster, and pheasant.  After they're cooked, they're often served with a light sauce, or in a broth or pasta salad.  They freeze well, and are great to keep on hand for quick and easy meals.  If you're cooking frozen stuffed pasta, allow two or three additional minutes for it to cook.","filled pasta, pasta ripiena",,[]
295,sui kow wrappers,"These are similar to potsticker wrappers, but they're intended to be used in soups. While assembling the dumplings, keep the stack of wrappers moist by covering them with a damp towel. Seal the dumplings with a ""glue"" made with cornstarch and water. Look for stacks of these wrappers in the refrigerator cases of Asian markets. Store them in the refrigerator or freezer, but let them come to room temperature before using.","soi gow skins, suey gow wrappers",,"['potsticker wrappers', 'dumpling wrappers', 'wonton wrappers', 'egg roll wrapers', 'pasta sheet']"
296,sweet potato starch,Asian cooks like to dredge pork in this before frying it.,,,[]
297,sweet rice flour,This thickener has the virtue of remaining stable when frozen. It's often used to make Asian desserts. Don't confuse sweet rice flour with ordinary rice flour. Look for it in Asian markets.,"glutinous rice flour, glutinous rice powder, mochi flour, mochiko, naw may fun, sweet glutinous rice flour",,['tapioca starch']
298,tagliatelle,These long ribbons of pasta are very similar to fettuccine.  They go well with a hearty meat sauce.,,,"['fettuccine', 'pappardelle']"
299,taglierini,These are thin flat ribbons of pasta.,"tagliarini, tagliolini, tah-lyeh-REE-nee, tonnarelli",,"['spaghetti', 'vermicelli']"
300,tapioca,"These are small beads of tapioca that are used to make tapioca pudding. The beads don't dissolve completely, so they end up as small, squishy, gelatinous balls that are suspended in the pudding. Don't confuse this with instant tapioca, which is granulated and often used to thicken fruit pie fillings, or with pearl tapioca, which has much larger balls.",small pearl tapioca,Manihot esculenta,['instant tapioca']
301,tapioca pearls,"These round pellets are made from cassava roots. Asians use them to make puddings and a beverage called bubble tea. You can also use them to make tapioca pudding, though it's faster and easier to use instant or regular tapioca. The pearls are normally soaked for at least a few hours before they're added to a recipe.","fish eye tapioca, large pearl tapioca, pearl tapioca, sa khu met lek, tapioca balls",Manihot esculenta,"['Sago starch', 'instant tapioca', 'tapioca starch']"
302,tapioca starch,"Tapioca is a good choice for thickening pie fillings, since it thickens at a lower temperature than cornstarch, remains stable when frozen, and imparts a glossy sheen. Many pie recipes call for instant tapioca instead of tapioca starch, but instant tapioca doesn't dissolve completely and leaves small gelatinous blobs suspended in the liquid. This isn't a problem in a two-crust pies, but the blobs are more noticeable in single-crust pies. Tapioca starch is finely ground so that it dissolves completely, eliminating the gelatinous blob problem. The starch is also sometimes used to thicken soups, stews, and sauces, but the glossy finish looks a bit unnatural in these kinds of dishes. It works quickly, though, so it's a good choice if you want to correct a sauce just before serving it. Some recipes for baked goods also call for tapioca flour because it imparts a chewier texture.","almidon de yuca, cassava flour, tapioca flour, yucca starch",Manihot esculenta,"['Instant flour', 'instant tapioca', 'Instant Clearjel', 'sweet rice flour', 'corn starch', 'arrowroot starch', 'potato starch', 'rice starch']"
303,tapioca sticks,Look for these noodles in Asian markets.,"hu tieu bot loc, tapioca starch noodle",Manihot esculenta,['bean threads']
304,tart shell,,pastry tart shell,,['barquette']
305,teff flour,,,,"['teff', 'wheat flour']"
306,Thai noodles,"Thai cooks use rice noodles of various sizes, as well as bean threads and Chinese egg noodles.",,,"['rice vermicelli', 'bean stick', 'Chinese wheat noodles']"
307,thickeners,"Thickeners add substance and body to sauces, stews, soups, puddings, pie fillings, and other dishes.

Tips:
Before you add a thickener to a sauce, skim the fat from the top.  Once you've added the thickener, the fat will be harder to remove.
Flour is a good thickener for gravies, gumbos, and stews, since it gives them a smooth, velvety texture.   It's best to mix it with fat first, either by making a roux or beurre manié, or by flouring and frying stew meat before adding a liquid to the pot.  If you wish to cut fat from your diet, you can instead mix the flour with water and add it to the sauce, but you'll need to cook it for quite awhile to get rid of the starchy, raw flour taste.  Sauces thickened with flour become opaque, and they may become become thin again if they're cooked too long or if they're frozen and then thawed.
Starch thickeners like cornstarch are mixed with an equal amount of cold water, then added to warm liquids to thicken them.   They're a good choice if you want a low-fat, neutral-tasting thickener.  They give dishes a glossy sheen, which looks wonderful if you're making a dessert sauce or pie filling, but a bit artificial in a gravy or stew.
If you get lumps in your sauce from a thickener, blend the sauce in a blender or food processor until it's smooth.
Cereal grains like oatmeal, couscous, soup pasta, farina, are often used to thicken soups.  
Reduction is a slow but low-fat way of thickening sauces and concentrating flavors.  Just cook down the sauce in an uncovered pan until it's thickened to your liking.
Meat and fish glaces are a time-consuming--or expensive, if you buy them ready-made--way of thickening and enriching sauces.  They're made by reducing stocks until they're thick and gelatinous. 

A good way to thicken soups or stews is to add grated starchy vegetables, or to purée the vegetables in the sauce.   

Nuts make good, flavorful thickeners for stews, though they're often expensive and high in fat.  Just grind them down to a flour or butter, and add them to the dish. 

Egg yolks add a silky, velvety texture to soups and sauces, but they'll turn into scrambled eggs if they're not introduced carefully into the hot liquid.  
Cream, once reduced, gives sauces a rich texture and flavor as it thickens them, but it's high in fat.  To make a low-fat cream sauce, use evaporated milk mixed with a starch thickener. 
Yogurt is a popular soup thickener in Eastern Europe and the Middle East.","liaisons, thickening agents",,[]
308,ThickenThin™,"This thickener has no calories, fat, or carbohydrates.  It's great for thickening gravies, sauces, and soups, but it won't set up sufficiently to make puddings or custards. A little goes a long way, so use about half as much as you would a starch thickener.","NotStarch, ThickenThin not/Starch thickener™",,['corn starch']
309,thin rice sticks,"These are used throughout Asian in soups, spring rolls, cold salads, and stir-fries.  They're similar to bean threads, only they're longer and made with rice flour instead of mung bean starch.  Before using, soak the dried noodles in hot water until they're soft (about 15 minutes), then boil them briefly (from 1 to 3 minutes) and rinse with hot water. You can also deep-fry the dried noodles until they're crunchy and then use them in Chinese chicken salad, or as a garnish or bed for sauces.","bun, pancit palabok, sen yai, thin rice stick noodles, thin stick",,"['bean threads', 'rice noodles', 'vermicelli']"
310,ti leaves,South Pacific islanders use these to wrap food and to line the imu pits in which they roast pigs.,,,"['corn husks', 'aluminum foil', 'banana leaves']"
311,Tientsin fen pi,"These thin round sheets resemble rice paper, but they're made with mung bean starch and used as noodles.  Before cooking, soak them in hot water until they're soft, then cut them into noodles.",,,"['bean threads', 'rice sticks']"
312,tofu noodles,"These chewy noodles look like a pack of rubber bands, but they're made from compressed tofu and packed with protein and nutrients.  They're usually served in salads, soups, or stir-fries.  Look for them in the refrigerated or frozen foods section of Asian markets.  Dried tofu noodles are also available; before using, soak them in water mixed with baking soda until they soften, then rinse.  Don't confuse these with bean curd skin noodles, which are darker and chewier.","bean curd noodles, beancurd noodles, gan si, soy noodles, soy vermicelli, soybean curd noodles, tofu shreds",,['tofu']
313,torchio,"These pasta shapes resemble torches, the better to scoop up chunky sauces.",,,"['gigli', 'orecchiette', 'farfalle', 'conchiglie', 'radiatori']"
314,tortelli,These are circles of 2-inch diameter pasta that are stuffed and then folded over.,anolini,,"['pansotti', 'ravioli']"
315,tortellini,"These are circles of pasta that are stuffed with a meat or cheese filling, and then folded into little hats. A larger version is called tortelloni.",,,"['agnolotti', 'cappelletti', 'ravioli']"
316,tortelloni,"These are circles of pasta that are stuffed with a meat or cheese filling, and then folded into little hats. A smaller version is called tortellini.",,,"['ravioli', 'agnolotti', 'cappelletti']"
317,tortiglioni,This is a tubular Italian pasta that's often served with chunky sauces or in casseroles.,,,"['penne', 'rigatoni', 'paccheri', 'elicoidali', 'ziti']"
318,trenette,"This is a type of Italian ribbon pasta that's thinner than fettuccine and linguine.  It's traditionally served with a pesto sauce.  Don't confuse it with trennette, a small rod with a triangular cross-section.",trinette,,"['fettuccine', 'linguine']"
319,trenne,"This Italian pasta is triangular, and cut into short lengths.  It's good with chunky sauces or in casseroles.",,,"['penne', 'trenette', 'ziti']"
320,trennette,"This triangular Italian pasta is similar to trenne, only smaller.  Don't confuse this with trenette, which is a long ribbon of pasta.",,,"['trenne', 'penne', 'ziti', 'mostaccioli']"
321,tripolini,"Some pasta producers use the name tripolini to describe tiny bows which commemorate the Italian conquest of Tripoli.  Some use it to describe long ribbons that are similar to fettuccine, but ruffled along one edge.",little bows,,"['stelle', 'ditalini', 'farfalline', 'soup pasta']"
322,triticale flour,,,,"['rye flour', 'nonwheat flour']"
323,troffiette,"A Ligurian specialty, these are small, twisted bits of pasta.  They're often served with pesto.",,,['strozzapreti']
324,truffle pasta,This is an egg pasta that's flavored with truffles.  It's normally served with a cheese sauce.,pasta al tartufo,,[]
325,tubetti,These small pasta tubes work well in minestrone and other Italian soups.   It's also one of the shapes used to make Spaghetti-Os.,,,"['ditali', 'canneroni', 'pennette', 'soup pasta']"
326,tubettini,"This is a tiny version of tubetti (""little tubes""), a short, tubular Italian pasta shape. It's usually served in broths and light soups. It's also one of the shapes used to make Spaghetti-Os.",,,"['orzo', 'risi', 'soup pasta']"
327,tufoli,"This large, tubular pasta is often stuffed and baked.  It also goes well with hearty sauces.",canneroni grandi,,"['cannelloni', 'manicotti']"
328,udon,"These slippery Japanese wheat noodles are popular in southern Japan, where they're often served in soups or stews.  They're roughly as thick as spaghetti, but they come in different widths.   Dried udon noodles are available in Asian markets and health food stores.  Cook them for about 11 minutes.  Fresh udon noodles are called nama udon, and should be cooked for about 2 to 3 minutes.","Japanese thick noodles, kal guksu (Korean), nama udon, U-Dong (Korean)",,"['soba', 'linguine', 'spaghetti']"
329,unbleached flour,,,,['all-purpose flour']
330,urad dal flour,"This is made from urad dal, a type of Indian lentil. The flour is used to make pappadums and breads.",,urad dal flour,[]
331,varnishkes,These are egg noodles used in Jewish dishes like kugel.,kasha varnishkes,,"['farfalle', 'egg noodles']"
332,vegetarian gelling agents,"Vegetarians use these instead of gelatin, which is derived from the bones and tissues of animals.  The most popular are agar and carrageen, both of which are derived from seaweed.","vegetable gelatins, vegetarian gelatins",,[]
333,vermicelli,"Vermicelli (Italian for ""little worms"") is similar to spaghetti, only with very thin strands.  Serve it with very light sauces, or break up the rods and serve the pieces in a broth.",,,"['fedelini', 'capellini', 'angel hair pasta', 'spaghettini', 'rice sticks']"
334,vermicelloni,"This Italian pasta is a thick version of vermicelli, that's often served with hearty meat sauces. It's hard to find in the United States.",,,"['bigoli', 'spaghetti']"
335,Vietnamese noodles,"The Vietnamese are fond of rice noodles, which range in size from the slender banh hoi (rice vermicelli) to bun (thin rice sticks) to banh pho (medium rice sticks).  They also use slender bean threads made from mung bean starch (which they call bun tao or sometimes mien), and Chinese egg noodles.",,,"['rice vermicelli', 'rice sticks', 'bean threads']"
336,walnut flour,,,Juglans regia,"['almond flour', 'hazelnut flour']"
337,walnut meal,,ground walnuts,Juglans regia,"['walnut', 'pecan meal']"
338,water chestnut flour,,,Eleocharis dulcis,"['all-purpose flour', 'wheat flour']"
339,water chestnut starch,"Asian cooks often dredge foods in this before frying them, because it gives fried foods a crisp, nutty coating. It can also be used as a thickener. Look for it in Asian markets and health food stores. Don't confuse this with chestnut flour.","water chestnut flour, water chestnut starch",Eleocharis dulcis,['corn starch']
340,wheat bran,,,Triticum aestivum,"['oat bran', 'wheat germ']"
341,wheat flour,"Includes: (from hardest to softest flours) durum wheat flour and semolina flour (typically used for making pastas), whole wheat flour and graham flour (typically mixed with all-purpose or bread flour to make bread or baked goods), bread flour (typically used for making yeast breads), all-purpose flour (can be used for breads and baked goods), pastry flour (typically used for pastries), and cake flour (typically used for cakes). Substitutions: See the all-purpose flour listing.",,Triticum aestivum,"['barley flour', 'buckwheat flour', 'oat flour', 'rice flour', 'corn flour', 'millet flour', 'potato flour', 'soy flour', 'quinoa flour', 'wheat germ', 'rice flour', 'amaranth flour', 'spelt flour', 'kamut flour', 'matzo meal', 'potato starch', 'cocoa', 'rye flour', 'rye flour', 'rye flour', 'triticale flour', 'barley flour', 'rice flour', 'buckwheat flour', 'rice flour', 'wheat germ', 'corn flour', 'millet flour', 'oat flour', 'potato flour', 'soy flour', 'soya flour', 'quinoa flour', 'amaranth flour', 'spelt flour', 'kamut flour', 'water chestnut flour', 'corn starch', 'tapioca starch']"
342,wheat germ,,,Triticum aestivum,"['wheat bran', 'sunflower seeds']"
343,whole wheat flour,,"stone-ground whole wheat flour (better flavor, coarser texture, similar nutrients), wholemeal flour",Triticum aestivum,"['graham flour', 'all-purpose flour', 'gluten flour']"
344,whole wheat pasta,Several varieties of pasta are made with whole wheat instead of a more refined flour.  This makes the pasta darker but more nutritious.,,,['soba']
345,wide rice noodles,"These thick rice noodles are popular both in Southeast Asia and China.  Soak the noodles in hot water until soft, then either boil them or add them along with some broth to your stir-fry.","chantaboon, jantaboon, sen chan, sha ha fun, sha he fan, shan shui ho fun",,['rice noodles']
346,wonton noodles,These are thin Chinese egg noodles of various widths.  They're usually served in soups.  They're available both fresh and dried in Asian markets.,"Chinese soup noodles, noodles for soup, won ton noodles",,"['Chinese egg noodles', 'angel hair pasta']"
347,wonton wrappers,"Wontons are the Chinese answer to ravioli--small packets of meat encased in a thin noodle wrapper.  The wrappers are made of flour, eggs, and water, and, once filled with meat, can be easily folded and pinched into shape.    While assembling the wontons, keep the stack of wrappers moist by covering them with a damp towel.  You can seal the dumplings with a ""glue"" made with cornstarch and water.    The wrappers come in different thicknesses.  The thin ones work best in soups, while the thicker ones are best for frying.  Look for stacks of them wrapped in plastic in the refrigerator cases of Asian markets.   Store them in the refrigerator or freezer, but let them come to room temperature before using.",wonton skins,,"['egg roll wrapers', 'dumpling wrappers', 'potsticker wrappers', 'pasta sheet']"
348,yellow pea flour,,,,[]
349,yufka,"This is the Middle Eastern and North African version of phyllo dough, with leaves that are slightly thicker and sometimes round.  It's used to make savory pastries.","bourek dough, bourek sheets",,"['phyllo', 'egg roll wrapers']"
