,Name,Description,Also known as,Scientific name,Substitutions
366,lesser galangal,"This Indonesian rhizome looks a bit like ginger, only it's smaller and darker. It's hard to find in the U.S., but your best bet is to look in Asian markets. It's sold fresh, frozen, pickled, dried, or powdered. Used the dried or powdered versions only in a pinch.","kencur root, kentjur root, lesser galangale, zedoary",Alpinia officinarum,"['fingerroot', 'ginger root', 'galangal']"
367,Light brown sugar,,golden brown sugar,,"['dark brown sugar', 'turbinado sugar']"
368,light corn syrup,Light corn syrup is used to make everything from candy to fake blood at Halloween.,light Karo syrup,,"['dark corn syrup', 'sugar', 'golden syrup', 'honey']"
369,lighter Bake,This is a mixture of pureed prunes and apples that serves as a fat substitute in baking.,Sunsweet Lighter Bake,,['puréed prunes']
370,lime juice,,Persian lime juice,Citrus latifolia,"['key lime juice', 'lemon juice']"
371,liqueur,"Liqueurs are mixtures of spirits, sweeteners, and flavorings like herbs, fruits, nuts, and flowers.  They're sometimes served as after-dinner drinks, but they're more often poured on desserts or mixed into cocktails, milk, or coffee.  Some cooks buy miniature bottles of liqueurs to conserve on money and cabinet space.",cordial,,"['fruit syrup', 'Bourbon whiskey', 'rum', 'Marsala', 'vanilla extract']"
372,liquid honey,Liquid honey is the most popular form of honey. It's extracted from the comb and is often pasteurized.,,,"['spun honey', 'comb honey']"
373,liquid smoke,"This is a very potent seasoning that imparts a smoky flavor to meat, fish, and vegetarian mock meat products.   A little goes a long way.",,,"['smoked ham hock', 'chipotle pepper ', 'bacon']"
374,loganberry jam,,,Rubus loganobaccus,"['raspberry preserves', 'gooseberry preserves', 'cloudberry preserves']"
375,long pepper,Look for this in Indian or Southeast Asian markets. The seeds come in clumps that look like tiny pine cones.,Indian long pepper,Piper longum,"['black pepper', 'red pepper flakes']"
376,lotus seeds,Look for fresh and dried lotus seeds in Asian markets.,,Nelumbo nucifera,"['almonds, blanched']"
377,lovage,"Lovage tastes like celery, but it's even more pungent and flavorful.  The only drawback but it can't withstand long cooking like celery can.  Use it in any recipe that calls for celery, but use less and add it to cooked dishes at the last minute.","smallage, smellage, wild celery",Levisticum officinale,"['celery leaves', 'Chinese celery', 'celery leaves', 'parsley', 'chervil']"
378,lovage seed,,,,['celery seed']
379,mace,"This is the lacy wrapping that covers nutmeg when it's plucked from the tree.  Its flavor is similar to nutmeg, but slightly more bitter.  It's usually sold already ground, but you can sometimes find blades of mace that you can grind yourself.",,Myristica fragrans,"['nutmeg', 'allspice', 'pumpkin pie spice', 'cinnamon', 'ginger root']"
380,Madeira,"This fortified wine is named for its birthplace, an island off the coast of Africa.   Madeira wines first became popular back in the days of cross-Atlantic sailing ships, because they were able to survive long, hot trips in rolling ships.  And they didn't just survive, they actually improved, so much so that sending them off on long round-trip sea voyages eventually became an integral part of their production, though the practice has since been abandoned.  Madeiras are used both for cooking, and as after-dinner drinks.  Varieties of Madeira (in order from driest to sweetest)  include the Sercial Madeira, Rainwater Madeira, Verdelho Madeira, Bual Madeira = Boal Madeira, and Malvasia Madeira = Malmsey Madeira.   ""Reserve"" Madeiras are aged at least five years, ""special reserve"" for at least ten, and ""extra reserve"" for at least fifteen.  Madeiras from Portugal are considered to be far superior to domestic brands.   Once opened, Madeira should be consumed within a week or so and stored in the refrigerator.","Boal Madeira, Bual Madeira, Malmsey Madeira, Malvasia Madeira, Rainwater Madeira, Sercial Madeira, Verdelho Madeira",,"['port', 'Marsala', 'dry vermouth', 'sherry', 'chicken stock', 'beef stock']"
381,Maggi's seasoning sauce,,,,"['Thai sweet soy sauce', 'mushroom soy sauce', 'Worcestershire sauce']"
382,mahlab,Ground kernels of cherry stones. Middle Eastern grocery stores.,"mahleb, mahlepi",,"['Chinese almond', 'cinnamon', 'fennel seed', 'cardamom']"
383,Malbec,This red wine is similar to Merlot.  It's a good choice if you want a decent but inexpensive red wine to serve with red meat and pasta.,,,"['Merlot', 'Chianti']"
384,malt,This mild sweetener is sold as a syrup or powder. Diastatis malt is used by bread makers to feed the yeast and improve the texture. Nondiastatic malt is used in bread as a flavoring and preservative.,,,[]
385,malt sugar,Look for this in Asian markets.,"genuine maltose, maltose",,['honey']
386,malt vinegar,"Most of us know malt vinegar as the condiment that's always put on the table wherever British fish and chips are served. It's made from malted barley, and has a pungent, lemony flavor. It's a good choice for pickling (assuming it contains at least 5% acetic acid), though it will darken light-colored fruits and vegetables. It's also the vinegar of choice for making chutneys. Since it's so assertive, it's not a good choice for vinaigrettes or delicate sauces. Varieties include brown malt vinegar and distilled malt vinegar, which is clear.","alegar, brown malt vinegar, distilled malt vinegar",,"['lemon juice', 'cider vinegar', 'white wine vinegar']"
387,mandarin orange juice,,,Citrus reticulata,['orange juice']
388,maple sugar,This is made from maple syrup which has been dried and granulated.  It's often sprinkled on cereal and toast.,,Acer saccharum,"['date sugar', 'sucanat']"
389,maple syrup,"Made from the sap of sugar maples, maple syrup is a traditional topping for pancakes, waffles, and French toast. It's also used to make candies, frostings, candied yams, meat glazes, and baked beans. Lighter syrups usually have a more delicate flavor. Refrigerate after opening. Don't confuse authentic maple syrup with the cheaper and more commonly used pancake syrup, which are based on corn syrup.",,Acer saccharum,"['pancake syrup', 'berry syrup', 'brown rice syrup', 'dark brown sugar', 'molasses', 'honey', 'sugar']"
390,maraschino cherry,These sugar-soaked and dyed cherries come in two colors: red (almond flavored) or green (mint flavored). Cooks usually use them to garnish desserts and drinks.,,,['cherry flavoring']
391,maraschino syrup,This is a very sweet cherry-flavored syrup.  Look for it in liquor stores.,,,[]
392,marc,Marc is a French brandy made from the leftovers of wine making.,,,['cachaça']
393,Margarita salt,"This is used to salt the rims of Margarita glasses.   To apply, fill a saucer with the salt, then moisten the rim of an empty glass with lime juice and dip it into the saucer.",,,"['kosher salt', 'sea salt', 'table salt', 'sugar']"
394,marigold blossom,petals only.,,,['nasturtium']
395,marjoram,"Marjoram is sweeter and milder than its close relative, oregano.  It's often used to season meats and fish, and works best when its added near the end of the cooking period.  Fresh is best, but frozen or dried marjoram are acceptable substitutes. Don't confuse this with wild marjoram, which is better known as oregano.","knot marjoram, knotted marjoram, pot marjoram, sweet marjoram",Origanum majorana,"['oregano', 'thyme', 'sage', 'basil', 'summer savory', 'herbes de Provence', 'Italian seasoning']"
396,Marsala," This popular Sicilian fortified wine is Italy's answer to sherry and Madeira.  It's mostly used as a cooking wine and is a key ingredient in many Italian dishes, including zabaglione, tiramisu, and veal scaloppini.  Marsalas are graded according to their sweetness and age.  The sweetest Marsalas are called ""dolce,"" followed by ""demisecco,"" and then ""secco,"" which are the driest.  Ranked from youngest to oldest, the age grades are ""fine,"" ""superiore,"" ""superiore riserva,"" ""vergine,"" and ""stravecchio.""",,,"['Madeira', 'sherry', 'sherry']"
397,marshmallow,See the Marshmallows recipe posted on Recipesource.com.,,,"['marshmallow crème', 'whipped cream']"
398,marshmallow crème,Kraft is a well-known brand.,marshmallow fluff,,['corn syrup']
399,marzipan,"Marzipan is made from ground almonds and sugar, and it's used to make colorful and edible decorations and confections.  Look for tubes or cans of it among the baking supplies in your supermarket.","almond modeling paste, marchpane",,['light corn syrup']
400,masala,"This is the catch-all Hindi term for a spice mixture. Popular masalas include garam masala, chat masala, and sambar masala.",sambar masala,,"['Madeira', 'Madeira', 'port']"
401,mayonnaise,"See RecipeSource.com postings for Mayonnaise, Homemade Mayonnaise and Eggless Mock Mayonnaise.",,,"['Dijon mustard', 'garlic', 'aioli', 'yogurt', 'avocado']"
402,mead,"Made from fermented honey, mead is one of mankind's oldest alcoholic beverages.",honey wine,,[]
403,melegueta pepper,This West African spice is very hard to find in the West. It's similar to cardamom.,"grains of paradise, Guinea pepper, malagueta pepper, malaguetta pepper",,"['cardamom', 'black pepper']"
404,meloukhia,"Middle Eastern cooks use this as an herb in their soups.  In other regions, fresh meloukhia is used as a cooking green, much like spinach.","Jew's mallow, jute, jute mallow, molukhia, nalta jute",Corchorus olitorius,['spinach']
405,menudo mix,Menudo is a Mexican soup made with tripe and hominy.  This is the seasoning mix that helps it go down.,menudo spices,,['onion flakes']
406,Merlot,"This is a hearty red wine that's similar to a Cabernet Sauvignon, but softer and less tannic.  It goes especially well with pork, turkey, and pasta dishes.",,,"['Cabernet Sauvignon', 'Bordeaux wine (red)']"
407,Metaxa,This is a sweet Greek brandy with a strong resin flavor.,,,"['cognac', 'Armagnac']"
408,Mexican chocolate,"This grainy chocolate is flavored with sugar, almonds, and cinnamon, and used to make hot chocolate and mole sauce. You can buy boxes containing large tablets of this in the Mexican foods aisle of larger supermarkets.  Ibarra is a well-respected brand.","cholocate, Mexican, Mexican style sweet chocolate",,"['cinnamon', 'cocoa']"
409,milk chocolate,"If you're looking for a plain chocolate candy bar, this is your best bet.   It's like sweet chocolate, only it contains dried milk solids, which gives it a mellow flavor.   It's not a good choice for baking, though, since it's sweeter and not as chocolatey as other chocolates.  Despite this, many cooks prefer to use milk chocolate chips instead of semi-sweet chocolate chips in their cookies.  Be very careful if melting milk chocolate, it scorches very easily.","chocolate, milk",,"['sweet chocolate', 'semi-sweet chocolate']"
410,mincemeat,"Mincemeat is made with dried fruit, nuts, citrus peel, spices, and sometimes brandy, rum, or some other liquor. It used to be made with meat as well, and ready-made jars of it sometimes contain beef suet. It's often used for holiday pies.",,,[]
411,mint,"Mint is used throughout the world to flavor everything from lamb to candy.  It's also a great garnish and breath freshener.   Spearmint is the variety you're most likely to encounter in markets, and it's the best choice for savory dishes.  Peppermint = brandy mint has a stronger flavor and is best suited to dessert recipes.  Used dried mint only in a pinch--it's not nearly as flavorful as fresh.",,Mentha spicata,"['mint', 'basil', 'shiso', 'cilantro', 'dill leaf']"
412,mint sauce,The British like to serve this with roast lamb.,,Mentha spicata,['cider vinegar']
413,mint syrup,,,Mentha spicata,['peppermint extract']
414,mint-flavored apple jelly,"This is sometimes served with lamb, veal, or game.",,,['mint sauce']
415,mirin,"This is a very sweet Japanese rice wine that's used to flavor rice and sauces.  It's not usually consumed as a beverage.   Aji mirin is salted, so adjust the recipe accordingly.","sweet rice wine, sweet sake",,"['sugar', 'sherry', 'sugar', 'white wine', 'white wine']"
416,misri,Look for bags of these sugar crystals in Indian markets.,,,['sugar']
417,mitsuba,The Japanese use this to flavor soups and salads.,"East Asian wildparsley, honewort, Japanese honewort, san ye qin, stone parsley, trefoil, white chervil",Cryptotaenia japonica,['watercress']
418,mixed spice,,"British mixed spice, pudding spice",,"['nutmeg', 'pumpkin pie spice', 'allspice']"
419,miyoga,These are flower buds that emerge from a variety of ginger.  They're quite mild.  Look for them in Japanese markets.,"Japanese ginger, miyoga ginger, myoga, myoga ginger",Zingiber mioga,['green ginger']
420,molasses,"Sugar is made by extracting juice from sugar cane or sugar beets, boiling them, and then extracting the sugar crystals. Molasses is the thick, syrupy residue that's left behind in the vats. It has a sweet, distinctive flavor, and it's a traditional ingredient in such things as gingerbread, baked beans, rye bread, and shoofly pie. There are several different varieties: Unsulfured molasses is what you'll most often find in supermarkets. It's milder and sweeter than sulfured molasses. Sulfured molasses has sulfur dioxide added as a preservative. Light molasses = mild molasses = sweet molasses = Barbados molasses is taken from the first boiling. It's the sweetest and mildest, and is often used as a pancake syrup or a sweetener for beverages. Dark molasses = full molasses = full-flavored molasses is left behind after the juices are boiled a second time. It's less sweet but more flavorful than light molasses, and it's a good choice if a recipe simply calls for molasses. Sugar-beet molasses is very bitter and is mostly used as cattle feed or as a medium for growing yeast. When measuring molasses, grease the cup and utensils to keep molasses from sticking. If your molasses crystallizes while being stored, heat it gently to dissolve the crystals. After opening, you can store molasses in your cupboard.","Barbados molasses, Dark molasses, full molasses, full-flavored molasses, Light molasses, mild molasses, sweet molasses",,"['dark corn syrup', 'maple syrup', 'honey', 'barley malt syrup', 'dark brown sugar', 'golden syrup']"
421,mole sauce,,,,[]
422,mulling spice mix,,,,[]
423,Muscadet,"This is a district in Brittany, France, that produces a crisp, light white wine that's especially good with seafood.   Always serve it chilled.  Don't confuse this with Muscatel or Muscat, which are both dessert wines.",,,"['Pinot blanc', 'Chardonnay', 'Chablis', 'Sauvignon blanc']"
424,muscadine jelly,"Made from muscadine grapes, this is a redder, tarter version of grape jelly.",,,"['grape jelly', 'red currant jelly']"
425,Muscat,"This is a sweet and fruity dessert wine made from Muscat grapes.  Don't confuse it with Muscadet, which is a dry white wine.","Moscatel, Moscato, Muscadel, Muscatel",,"['port', 'Riesling', 'sugar']"
426,muscovado sugar,,,,['dark brown sugar']
427,mustard powder,,,Brassica,"['mustard, prepared', 'yellow mustard seeds', 'turmeric, ground']"
428,mustard seeds,"Mustard seeds have a hot, pungent flavor.  Yellow mustard seeds are the ones you'll most likely find in American and European kitchens.  They're often ground and made into prepared mustard or added to stews and sauces to give them some zip.  Indian cooks usually prefer the smaller and more pungent brown mustard seeds or black mustard seeds.  When recipes call simply for mustard, they may be referring to prepared mustard, the condiment we like to put on hot dogs.  When crushed, mustard seeds are very pungent, but Indian cooks fry them in oil, which makes them sweet and mild.",,Brassica,"['wasabi', 'horseradish (prepared)']"
429,"mustard, prepared","Includes: Chinese mustard, Creole mustard, and Dijon mustard.",,Brassica,"['Chinese mustard', 'Dijon mustard', 'creole mustard', 'mustard powder', 'mustard seeds']"
430,nam prik,This is a general Thai term for dipping sauces.,"nam phrik, nam phrik pao",,['sambal terasi']
431,nam prik pao,"This paste is made from chilies, onions, sugar, shrimp paste, fish sauce, and sometimes tamarind. It's sold in jars, and comes in different strengths, ranging from hot to mild.","Thai chile paste, Thai chili paste",,"['chile paste', 'red pepper flakes', 'cayenne pepper dried']"
432,nanami togarashi,,,,['shichimi togarashi']
433,Neotame,An artifical sweetner. A popular brand is Newtame.,Newtame,,"['acesulfame K', 'sucralose', 'advantame', 'aspartame', 'saccarin']"
434,nigella,"This has a subtle flavor that's often used to enhance vegetable dishes.  To bring out the flavor, it helps to toast the seeds briefly before using them.","black caraway, black onion seeds, calonji, habasoda, kalonji, ketza",,"['cumin', 'sesame seed', 'oregano']"
435,non-iodized salt,"This is a variety of table salt. Some recipes call for non-iodized salt, since iodine can impart a bitter taste and adversely react with certain foods.  For example, iodine darkens pickles and inhibits the bacterial fermentation  needed to make sauerkraut.",,,"['iodized salt', 'kosher salt', 'salt substitute']"
436,nonpareils,These small colored balls are used to decorate cakes and cookies.,,,"['jimmies', 'dragees']"
437,nuoc cham,Nuoc cham is a Vietnamese dipping sauce. It has a fish sauce base.,"Nu?c ch? m, Vietnamese dipping sauce, Vietnamese hot sauce",,['fish sauce']
438,nut butter,"If you mix roasted nuts, vegetable oil, salt, and maybe some sugar in a blender or food processor for awhile, you'll get a smooth, spreadable paste called nut butter.  Nut butters can be spread on bread or crackers, blended into savory sauces, or teamed up with chocolate to make desserts.",nut spread,,"['Salt', 'hummus', 'cream cheese']"
439,nutmeg,"Freshly grated whole nutmeg tastes far better than packaged ground nutmeg, and has a much longer shelf life.",,Myristica,"['mace', 'allspice', 'cinnamon', 'ginger ground', 'clove']"
440,ogbono,"You can buy these seeds either whole or ground at African markets.  Nigerians grind them and use them to thicken stews, to which they add a distinctive flavor and a slimy texture.","agbono, apon",,"['okra', 'filé powder', 'egusi seeds', 'baobab leaves']"
441,oil of bitter almonds,"This is a very potent flavoring oil that's sold in small bottles and measured by the drop.  Natural bitter almond oil isn't available in the United States since it's slightly toxic, but you can buy a synthetic version in bakers' supply shops or through mail order companies.  Don't confuse this with the mildly flavored almond oil that's used in savory dishes.",almond oil,,['almond extract']
442,oil of lemon,"This comes from lemon peels, and it's so concentrated that it's usually measured by the drop. Don't confuse it with lemon extract, which is diluted with alcohol and not nearly as concentrated as the oil. Recipes for hard candies usually call for a flavoring oil rather than an extract, since extracts tend to evaporate when heated.",,,['lemon extract']
443,oil of orange,"This comes from orange peels, and is so concentrated that it's usually measured by the drop. Don't confuse it with orange extract, which is diluted with alcohol and not nearly as concentrated as the oil. Recipes for hard candies usually call for a flavoring oil rather than an extract, since extracts tend to evaporate when heated.",,,['orange extract']
444,Old Bay seasoning,"This is a mixture that combines celery seed, black pepper, salt, paprika, mustard seed, red pepper, bay leaves, cloves, allspice, ginger, mace, cardamom, and cinnamon.  To make your own:  See the recipe for Old Bay seasoning posted on RecipeSource.com.",,,['crab boil']
445,olive butter,Olive butter is a mixture of olive oil and butter.,,,"['green olives', 'tapenade', 'butter']"
446,onion salt,,,,"['Salt', 'Beau Monde seasoning']"
447,onion soup mix,,,,['beef bouillon cubes']
448,opal basil,"Opal basil has purple leaves and a longer shelf life than sweet basil, but the two can be used interchangeably in most recipes.",dark opal basil,"Ocimum basilicum, dark opal",['sweet basil']
449,orange bitters,"Orange bitters is made from sour orange peels. Popular brands include Angostura and Fee. A dash or two will perk up your martini, barbecue sauce, chocolate dessert, and seafood.",,,['orange liqueur']
450,orange extract,"This is often used to make frostings, cakes, and liqueurs.",,Citrus,"['orange zest', 'orange juice', 'rum extract', 'vanilla extract', 'orange liqueur']"
451,orange flower water,"This is distilled from bitter orange blossoms, and it's used to flavor drinks, salads, and desserts.  Look for it in Middle Eastern markets and specialty shops.","orange blossom water, zhaar",Citrus,"['rose water', 'vanilla extract', 'orange extract', 'orange liqueur', 'orange zest']"
452,orange juice,,,Citrus,"['grapefruit juice', 'pineapple juice']"
453,orange marmalade,"This is made by boiling the fruit and peel of oranges with sugar, pectin, and water. It manages to be bitter, sour, and sweet all at once, which many people find delightful.","marmalade, Orange",,['lemon marmalade']
454,"orange peel, dried",,,Citrus,"['orange', 'orange zest']"
455,oregano,"Oregano is a popular herb in Mediterranean countries, where it's often used to season tomato sauces, meat dishes, and pizzas.  Mexican oregano has a mintier taste than ordinary oregano.  If you can't find it fresh, dried oregano is a good substitute.","pot marjoram, wild marjoram",Origanum vulgare,"['marjoram', 'thyme', 'basil', 'summer savory', 'bay leaf', 'herbes de Provence', 'sage', 'rosemary']"
456,orgeat,This sweet almond-flavored syrup is used in many mixed drinks.  Look for it in liquor stores.  To make your own:  See the Almond Syrup recipe on the ichef website.,"almond syrup, orzata",,['almond extract']
457,osho sho,,,,[]
458,oyster plant,These hard to find and expensive leaves taste a little like oysters. Oyster plants are low growing perennial herb in the borage family.,"sea lungwort, seaside bluebells",Mertensia maritima,[]
459,oyster sauce,This Cantonese dipping sauce is both sweet and salty. Look for bottles of it in Asian markets and large supermarkets.,,,"['soy sauce', 'water']"
460,palillo,This is ground turmeric.,Peruvian ground turmeric,,['turmeric']
461,palm sugar,Look for this is Indian or Asian markets.  It should crumble when you squeeze it.,"coconut sugar, Java sugar",,"['dark brown sugar', 'jaggery', 'piloncillo', 'maple sugar', 'date sugar']"
462,palm syrup,"To make your own: melt palm sugar, then strain.",,,['simple syrup']
463,palm vinegar,This cloudy white vinegar is popular in the Philippines. It's milder than wine or cider vinegars.,toddy vinegar,,"['coconut vinegar', 'vinegar']"
464,pancake syrup,"This is the inexpensive version of maple syrup that Americans love to pour on pancakes and waffles. It's usually based on corn syrup, and flavored either with artificial flavoring or real maple syrup. To make your own: See the recipe for Mock Maple Syrup on RecipeSource.",maple-flavored syrup,,"['maple syrup', 'berry syrup', 'brown rice syrup', 'dark brown sugar', 'molasses', 'honey', 'sugar']"
465,panch phoron,"This is a Bengali spice mix that combines aniseed, cumin, fenugreek, mustard and nigella.  Don't confuse it with Chinese five spice powder, which is completely different.","five spice, panch pharon, panchphoran",,"['garam masala', 'curry powder']"
466,papalo,"This Mexican herb is similar to cilantro.   It's often added raw to tacos, sandwiches, salads, and guacamole.  It doesn't handle heat well, so add it to cooked dishes at the last minute.","Bolivian coriander, pápalo, papaloquelite, quillquiña, rupay wachi, tepegua",Porophyllum ruderale,['cilantro']
467,papaya seeds,,,Carica papaya,['black pepper']
468,paprika,"Paprika is made from special kinds of sweet red peppers, which are dried and ground. Varieties include the highly regarded and sweet Hungarian paprika = rose paprika = sweet paprika = Hungarian pepper and the cheaper and more pungent Spanish paprika = Spanish pepper = pimentón = pimenton. Cookbooks that call for paprika are usually referring to Hungarian paprika.","Hungarian paprika, Hungarian pepper, pimenton, pimentón, rose paprika, Spanish paprika, Spanish pepper, sweet paprika",Capsicum annuum,"['cayenne pepper - ground', 'chili powder', 'black pepper']"
469,parsley,"Parsley is prized both for its looks and for its fresh, grassy flavor.  There are two common varieties:  the mild curly parsley and the more flavorful Italian parsley.  Use curly parsley if you want looks and Italian parsley if you want flavor.  Parsley doesn't hold up well to cooking, so add it to cooked dishes at the very last minute.  Frozen parsley is a good substitute for fresh, but dried parsley adds only color.",flat leaf parsley,Petroselinum crispum,"['Italian parsley', 'curly parsley', 'chervil', 'celery leaves', 'cilantro', 'dill leaf', 'tarragon', 'Italian seasoning']"
470,passion fruit juice,,,Passiflora,['key lime juice']
471,peach jam,,,Prunus persica,['apricot jam']
472,peanut butter,"High in protein and low in cost, peanut butter is a sandwich staple. It's often teamed with jelly, but honey, bananas, onions, and even pickles work well too.Natural peanut butter is made simply of peanuts, oil, and sometimes salt. It's not very popular with consumers, though, since it needs to be refrigerated after opening, and the oil tends to separate and rise to the top. Most shoppers turn instead to commercial peanut butters, which don't need to be refrigerated and don't separate. Unfortunately, these products are made with hydrogenated oils, which are bad for you.Since many people are allergic to peanuts, it's important to alert guests if you're serving something that's made with peanut butter.",peanut paste,Arachis hypogaea,"['chocolate-hazelnut spread', 'peanut', 'almond butter', 'sesame paste', 'hummus']"
473,peanut butter chips,,,,"['chocolate chips', 'butterscotch chips']"
474,pear brandy,Brandy made from Williams pears (like Poire Williams and Williamine) are especially good.  Some bottles have an entire pear in the bottle.,eau-de-vie de poire,,"['apple brandy', 'brandy']"
475,Pepper,"These come in different colors and potencies. Green peppercorns are packed in brine, vinegar, or salt soon after they're picked. They're mild and soft and can be eaten whole.  Black pepper and  white pepper are both dried, and sold either ground or as whole peppercorns.  Black pepper has a stronger flavor and is far more popular than white; many cooks just use white pepper when they want to avoid having black specks in a light-colored sauce.  It's best to buy whole peppercorns and grind them yourself, since ground pepper loses its potency quickly. Pink peppercorns aren't true peppercorns, but they have a very mild, peppery flavor.",,,['coriander seeds']
476,peppermint extract,"This is used to make candy canes, mints, and peppermint patties.",,,"['peppermint oil', 'crème de menthe', 'peppermint schnapps', 'vanilla extract']"
477,peppermint oil,"All you need is a drop or two for most recipes. Recipes for hard candies usually call for a flavoring oil rather than an extract, since extracts tend to evaporate when heated.",,,"['wintergreen oil', 'peppermint extract', 'anise oil']"
478,perry,"This is wine that's made from pears.  It's usually somewhat sweet, and with a low alcohol content.",,,"['hard cider', 'apple cider']"
479,Petite Syrah,"This is a grape variety which produces an excellent red wine that's very dark and often described as ""peppery.""  Don't confuse Petite Syrah with Syrah, another red varietal wine.",Petite Sirah,,"['Syrah', 'Rhône wine']"
480,Peychaud's bitters,"This is a brand of bitters that's a bit hard to find outside of New Orleans. It's sweeter than Angostura bitters, and has more of an anise flavor.",,,"['Angostura® bitters', 'Fernet Branca']"
481,piccalilli relish,This goes especially well with ham.,green tomato relish,,['pickle relish']
482,pickle relish,Pickle relish is typically a sweet relish of chopped pickled cucumbers. It is very popular in America on hamburgers and hot dogs.,relish,,"['bread and butter pickles', 'piccalilli relish']"
483,pickling salt,"This is similar to table salt, but lacks the iodine and anti-caking additives that turn pickles dark and the pickling liquid cloudy.  Pickles made with table salt would still be good to eat, but they wouldn't look as appetizing.   Pickling salt is available in large bags or boxes in supermarkets, but it's hard to find in cities.  In addition to pickling or canning with it, you can also use pickling salt just as you would ordinary table salt, though without the anti-caking agents it may get lumpy if exposed to moisture.  To prevent lumps, put a few grains of rice in your salt shaker.  To get rid of lumps, spread the salt on a cookie sheet and bake in an oven.  Don't substitute reduced-sodium salt for pickling salt when making pickles.","canning and pickling salt, canning salt",,"['kosher salt', 'table salt']"
484,pickling spice,,,,['coriander seeds']
485,pil pil sauce,"Pil pil is a basque sauce made from skin-on salted cod, olive oil, garlic and chili peppers. After cooking, the fish is removed and the reminder emulsified into a sauce. The pil pil sauce is them poured over the cod or other seafood.",bacalao al pil pil,,"['bernaise sauce', 'Hollandaise Sauce']"
486,piloncillo,Look for cones of this in Mexican markets.,"panela, panocha",,['dark brown sugar']
487,pineapple juice,,,Ananas comosus,"['grapefruit juice', 'orange juice']"
488,pineapple vinegar,"This is used in Mexico, but hard to find in the United States. Grab a bottle if you can find it, for it's reputed to be quite good.",,Ananas comosus,['cider vinegar']
489,pink peppercorns,"Pink peppercorns aren't true peppercorns, but they have a very mild, peppery flavor.",red peppercorns,,['green pepper']
490,Pinot blanc,"This is a good, but unexceptional, dry white wine that's good with seafood and poultry.",,,"['Chardonnay', 'Muscadet', 'Chablis', 'Sauvignon blanc']"
491,Pinot Grigio,"This is a dry white wine that goes especially well with seafood.  Pinot Grigio is the Italian name, Pinot Gris the French.",Pinot gris,,"['Gewürztraminer', 'Riesling']"
492,Pinot Noir,"This earthy red varietal wine goes best with beef, ham, poultry, salmon, or tuna.  Unfortunately, making it is tricky business, so the quality varies tremendously.  A good one will be expensive and sublime.",,,"['Cabernet Sauvignon', 'Syrah']"
493,pipián,"This Hispanic paste is made from ground pumpkin seeds mixed with oil, chiles, sesame seeds, and other ingredients.  It's used to make rich, creamy sauces.","green pumpkin seed sauce, pipian, pipian paste, pipián paste, pumpkin seed mole, pumpkin seed sauce",,[]
494,pipicha,This Mexican herb tastes a bit like cilantro and mint.,"chepiche, pepicha",Porophyllum linaria,['cilantro']
495,piri piri sauce,This is a fiery Portuguese sauce. To make your own: See the Piri Piri Sauce recipe posted on RecipeSource.com.,piri-piri sauce,,"['Sriracha', 'red chile sauce']"
496,pisco,This Peruvian brandy is based on Muscat wine.,pisco brandy,,['grappa']
497,pizza spice,,pizza pepper,,['Italian seasoning']
498,plum brandy,"Distilled from plums, plum brandy is usually colorless and quite potent.  Slivovitz = slivovic = slivowitz ( SHLIV-uh-vits) is made in Serbia and Bosnia from blue plums, and is very highly regarded.  Other varieties include mirabelle (made with yellow plums), quetsch (Alsatian plums), pflümli, and light green prunelle.","mirabelle, pflümli, prunelle, quetsch, slivovic, Slivovitz, slivowitz",,"['fruit brandies', 'grappa', 'sloe gin']"
499,plum purée,,plum puree,Prunus subg. Prunus,"['applesauce', 'lighter Bake']"
500,plum sauce,,"Chinese duck sauce, Chinese plum sauce, duck sauce (chutney (thicker and hotter))",,['hoisin sauce']
501,plum wine,"These are wines that are made from plums.  Some producers leave the stones in while the plums are fermenting, giving the wine a bit of almond flavoring as well.",,,[]
502,pomegranate juice,"Don't confuse this unsweetened juice with grenadine, which is a heavy, sweet syrup. Look for it in health food stores and Middle Eastern markets. Knudsen is a well-regarded brand.",,Punica granatum,"['cranberry juice', 'pineapple juice']"
503,pomegranate molasses,"This tart Middle Eastern syrup became trendy a few years ago when Western cooks discovered that it adds zing to meat glazes, sauces, and soups. It also makes a wonderful topping for ice cream, and it can be mixed with soda water to make a tasty non-alcoholic drink. Look for bottles of it in Middle Eastern markets or gourmet stores. Store it in the refrigerator, where it will keep almost indefinitely. Don't confuse pomegranate molasses with grenadine, which is much sweeter.",concentrated pomegranate juice,,"['cranberry juice', 'pomegranate juice', 'verjus', 'crème de cassis', 'grenadine']"
504,pomegranate seeds,"Bits of pomegranate pulp remain on the seeds as they dry, so they're a bit sticky and serve as a souring agent in Indian cuisine.  The seeds also come ground.",anardana,Punica granatum,[]
505,Pommeranzen bitters,This orange-flavored bitters is made in the Netherlands and Germany.  It comes in red and green versions.,elixer longæ vitæ,,[]
506,popcorn salt,"This table salt has very fine grains, which adhere better to popcorn, potato chips, and French fries.",,,['table salt']
507,poppy seed filling,Eastern European cooks like to put this into their pastries and cakes.,,Papaver somniferum,['sesame paste']
