,Name,Description,Also known as,Scientific name,Substitutions
284,kumquat,"These look like grape-sized oranges, and they can be eaten whole. The flavor is a bit sour and very intense.  They peak in the winter months.",,Citrus japonica,"['limequat', 'calamondin', 'Seville orange']"
285,kumquats in syrup,,,,['fig preserves']
286,Kura olives,This Middle Eastern cracked green olive is hard to find in the U.S.,,Olea europaea,['Nafplion green olives']
287,Lady apple,"These are very small apples, and usually used for decoration.",,Malus domestica,[]
288,lamuyo pepper,"This hard-to-find sweet pepper is smaller and sweeter than its cousin, the bell pepper, with which it's interchangeable.","European sweet pepper, rouge royal",Capsicum annuum,['bell pepper']
289,langsat,This sweet and sour fruit from Southeast Asia looks like a small potato. Don't eat the bitter seed inside.,"duku, lansek, lanson, lanzon, lanzone",,[]
290,lemon,"This very sour citrus fruit is rarely eaten out of hand, but it's widely used for its juice, rind, and zest.  Varieties include the Eureka lemon, which is what you're most likely to find in markets, the Lisbon lemon, which shows up in the winter and is smaller and smoother than the Eureka, and the trendy Meyer lemon, which is much sweeter and pricier than an ordinary lemon. When buying lemons, select specimens that are smaller, thin-skinned, and heavy for their size.",,Citrus limon,"['grapefruit', 'lime', 'citron', 'lemongrass']"
291,lemon cucumber,"This versatile cucumber is sweet and flavorful, and doesn't have much of the chemical that makes other cucumbers bitter and hard to digest. Though it's often served raw, it's also a good pickling cucumber.",,,"['garden cucumber', 'cucumber']"
292,lemon juice,Freshly squeezed lemon juice tastes much better than bottled juice.,,Citrus limon,"['lime juice', 'key lime juice', 'malt vinegar', 'water']"
293,lemon marmalade,"This is made by boiling the fruit and peel of lemons with sugar, pectin, and water. It manages to be bitter, sour, and sweet all at once, which many people find delightful.",,,['orange marmalade']
294,lemon zest,,,Citrus limon,"['lemon peel, dried', 'lemon juice']"
295,lighter Bake,This is a mixture of pureed prunes and apples that serves as a fat substitute in baking.,Sunsweet Lighter Bake,,['puréed prunes']
296,Ligurian olives,These small Italian olives are brine-cured.,"Liguria olive, Taggiasca olive",Olea europaea,['Nicoise olives']
297,lime,"These tart green fruits are similar to lemons, but they're more acidic and have their own unique flavor. Varieties include the common Persian lime = Tahiti lime and the smaller, less juicy, and more acidic Florida key lime = key lime = Mexican lime. When buying limes, select specimens that are dark green, smaller, thin-skinned, and heavy for their size.",Persian lime,Citrus latifolia,"['lemon', 'kalamansi']"
298,lime juice,,Persian lime juice,Citrus latifolia,"['key lime juice', 'lemon juice']"
299,lime zest,,,Citrus latifolia,"['lime juice', 'lemon zest']"
300,limequat,"This is a cross between a lime and a kumquat.  It's similar in size and shape to a kumquat, but with a green or yellow-green skin.  It has a strong lime flavor.",,Citrus floridana,['kumquat']
301,lingonberry,"These tart relatives of the cranberry grow only in cold climates. They're often made into jams, juices, sauces, syrups, or compotes. Scandinavians like to serve sweetened lingonberries with game.","cowberry, mountain cranberry, partridgeberry",Vaccinium vitis-idaea,"['cranberry', 'red currant']"
302,litchi,"his popular Chinese fruit is about the size of a walnut, with a bumpy red shell encasing white translucent pulp that's similar in texture to a grape. The flavor is sweet, exotic, and very juicy. Don't eat the shell or the seed. Fresh litchis are available from May to July.  If you can't find them, canned litchis are a good substitute.  Don't confuse fresh litchis with litchi nuts, which are sun-dried litchis that have a much different texture.","laichee, leechee, lichee, lichi, lychee",Litchi chinensis,"['rambutan', 'longan', 'grapes']"
303,litchi nut,These are sun-dried litchis. The outer shells are brown and the meat inside looks like a large raisin. Look for them in Asian markets.,"leechee nut, lichee nut, lichi nut, lychee nut",Litchi chinensis,"['prune', 'cashew']"
304,loganberry,"These are like blackberries, only they're dark red when ripe and more acidic.  They're especially good in pies and preserves.",,Rubus loganobaccus,"['raspberry', 'blackberry', 'boysenberry', 'olallieberry', 'youngberry', 'dewberry']"
305,loganberry jam,,,Rubus loganobaccus,"['raspberry preserves', 'gooseberry preserves', 'cloudberry preserves']"
306,longan,"Longans are very similar to lychees and rambutans. You can buy them fresh (in the summer), dried or canned.","dragon's eyes, lungan",Dimocarpus longan,"['litchi', 'rambutan']"
307,loquat,"These are popular in Asia, where they're eaten raw and cooked into sauces that accompany meat. They bruise very easily, which may explain their rarity in American markets","Chinese plum, Japanese medlar, Japanese plum, nespolo, pipa",Eriobotrya japonica,"['sour cherry', 'quince', 'mango', 'plum', 'apple', 'pear']"
308,Lucque olives,These green olives are brine-cured.,,Olea europaea,"['Picholine olives', 'Cerignola olives']"
309,Lugano olives,These are salty Italian/Swiss brownish-black olives.,,Olea europaea,[]
310,mabolo,These look like rust-colored fuzzy apples.,velvet apple,,['peach']
311,Macoun apple,This juicy apple is good for eating out of hand.,,Malus domestica,"['Jonathan apple', 'McIntosh apple']"
312,mamey sapote,"These are about the size of a large sweet potato. The flesh is salmon-colored, with a sweet, berry-like flavor. They're great for eating out of hand, or for making fruit salads or smoothies. Markets often sell them while they're still hard and underripe, so you need to set them on the counter for a few days until they yield when gently squeezed. Peel them and remove the seeds before serving.","mamey, mammee",Pouteria sapota,"['white sapote', 'sapote']"
313,mandarin orange,"These have a pleasant enough flavor, but their big asset is that they come out of their peels and segment easily, so you can eat them in your good clothes. Varieties include the popular tangerine, the seedy but juicy honey tangerine = Murcott, the satsuma orange, the sweet and tiny clementine orange, and the seedy and orange-flavored temple orange.","tangerine, temple orange",Citrus reticulata,['orange']
314,mandarin orange juice,,,Citrus reticulata,['orange juice']
315,mango,"It's always a challenge to eat a mango. The pulp clings desperately to both peel and seed, and it can turn into a mushy mess by the time you free it. Despite this, the mango is one of the most popular fruits in the world. It's sweet and juicy, and it has a wonderful, distinctive flavor. Select richly colored, firm mangoes, then let them ripen at home for a few days. Frozen mangoes are good substitutes for fresh.",,Mangifera,"['peach', 'nectarine', 'papaya']"
316,mangosteen,"Some claim that this is the most delicious fruit on the planet, though it's hard to find in the United States. It's about the size of a tomato, and has a leathery, mottled skin.",mangostan,Garcinia mangostana,"['strawberry', 'mango']"
317,manzana chili,This habanero relative is often used in salsas. It has black seeds. These are hot.,manzana chile,,"['habanero - fresh', 'Scotch bonnet chili']"
318,Manzanilla olives,These green olives are available in most supermarkets. They're often pitted and stuffed with pimento or garlic. They're often put into martinis.,Spanish olive,Olea europaea,['caper berry']
319,marang,Marang is similar to jackfruit and durian. It has a strong but sweet taste. Marang is native to Borneo and Mindanao.,"green pedalai, johey oak, kiran, madang, terap, timadang",Artocarpus odoratissimus,"['jackfruit', 'durian']"
320,maraschino cherry,These sugar-soaked and dyed cherries come in two colors: red (almond flavored) or green (mint flavored). Cooks usually use them to garnish desserts and drinks.,,,['cherry flavoring']
321,Marche olives,,,Olea europaea,[]
322,marionberry,"After Washington, D.C., mayor Marion Barry was arrested for possessing cocaine in 1989, marion berry jam enjoyed brief popularity as a novelty item.",,Rubus L. subgenus Rubus,['blackberry']
323,McIntosh apple,"These soft apples are great for snacking or for making applesauce, but don't bake them or put them in pies.",,Malus domestica,['Cortland apple']
324,Mediterranean cucumber,,,,['cucumber']
325,medjool dates,"These large sweet medjool dates are very popular. If picked early they are called rutab dates. They originated in Tafilalt, Morocco but are enjoyed around the world.","Majhul, Medjool, rhutab medjool, rutab medjool","Phoenix dactylifera, Majhul","['dates', 'dried fig', 'raisins']"
326,Mexican avocado,"With their small size and shiny black skins, these look like elongated plums.  You can eat them, skin and all",,Persea americana,"['avocado', 'Mexicola avocado', 'chayote', 'fresh peas', 'asparagus', 'broccoli', 'artichoke hearts']"
327,Mexicola avocado,"This is a small, black-skinned avocado that's the size and shape of a fig. Since the peel is edible, they can be eaten like a peach. There's a smaller variety, the Mexicola cocktail avocado, that's oblong and virtually seedless. They'd make a great addition to a vegetable platter.","cocktail avocado, Mexicola cocktail avocado",Persea americana,"['Mexican avocado', 'avocado', 'chayote', 'fresh peas', 'asparagus', 'broccoli', 'artichoke hearts']"
328,Meyer lemon,"This is sweeter than an ordinary lemon, and highly prized by gourmet chefs.",,Citrus meyeri,['lemon']
329,mincemeat,"Mincemeat is made with dried fruit, nuts, citrus peel, spices, and sometimes brandy, rum, or some other liquor. It used to be made with meat as well, and ready-made jars of it sometimes contain beef suet. It's often used for holiday pies.",,,[]
330,mint-flavored apple jelly,"This is sometimes served with lamb, veal, or game.",,,['mint sauce']
331,mirasol pepper ,"Mirasol peppers have a distinctive fruity flavor. These are moderately hot. When dried, these are called Guajillo chiles.",,,"['hontaka pepper - fresh', 'Serrano pepper  ']"
332,Mission olives,"These are the common black ones that are ubiquitous in supermarkets, pizza parlors, and salad bars. They don't have as much character as European black olives.",,Olea europaea,['Kalamata olives']
333,monstera,"You'll probably have to go to Florida to find this bizarre tropical fruit. It looks like a banana covered with green scales, which buckle and separate as the fruit ripens. Beneath the scales are kernels of pulp, which you scrape off like corn from a cob. The kernels have a pleasant tropical flavor and creamy texture. Wait until the scales separate before eating the kernels--unripe monsteras can irritate your mouth.","ceriman, Mexican breadfruit, monster fruit","deliciosa, Monstera","['banana', 'pineapple']"
334,Moon Drop® grapes,These dark purple elongated sweet seedless grapes are unusually shaped and well regarded.,Sweet Sapphire™,Vitis vinifera,"['flame seedless grapes', 'crimson seedless grapes']"
335,mora chili,This is a smoked and dried red jalapeno pepper. It's very hot.,,"Capsicum annuum, jalapeño","['chipotle pepper ', 'morita pepper', 'jalapeno pepper ']"
336,morita pepper,"Like the larger mora chili, this is a smoked and dried red jalapeno. It's very hot.","chile morita, morita chili",Capsicum annuum,"['chipotle pepper ', 'mora chili', 'jalapeno pepper ']"
337,Moroccan dry-cured olives,These are shriveled black olives that are somewhat bitter. They're best used for cooking rather than snacking.,"Moroccan oil-cured olive, Moroccan salt-cured olive",Olea europaea,[]
338,Moroccan green olives,,,Olea europaea,['green olives']
339,moya,"The family of moyas includes atemoya, cherimoya, soursop, and sweetsop, all of which can be used interchangeably. All these fruits have scaly peels and hard black seeds, which you need to remove before eating.",,,['mango']
340,mulato chili ,"This very popular chili looks like the ancho, but it's darker and sweeter. It's fairly mild and has an earthy flavor.","chile mulato , mulato pepper, mulatto chile","Capsicum annuum, mulato","['ancho chili', 'poblano pepper ']"
341,mulberry,These are so fragile that almost no markets carry them.,,Morus,['blackberry']
342,muscadine grapes,Muscadine grapes are native to the American Southeast. The flesh is sweet but the skin is tart. It is easy to remove the skin.,swamp grapes,Vitis rotundifolia,['Concord grapes']
343,muscadine jelly,"Made from muscadine grapes, this is a redder, tarter version of grape jelly.",,,"['grape jelly', 'red currant jelly']"
344,muscat raisins,These are large and very sweet.,,Vitis vinifera,"['raisins', 'golden raisin', 'dates']"
345,Mutsu apple,"This is a very juicy, crisp, all-purpose apple.",Crispin apple,Malus domestica,[]
346,Nafplion green olives,"These are green, brine-cured Greek olives. They're somewhat salty.","Nafpelion, Nafphlion",Olea europaea,['Greek green olives']
347,nectarine,"Nectarines resemble peaches, but they're sweeter and more nutritious.  They're best if they're allowed to ripen on the tree.  Unfortunately, tree-ripened nectarines bruise easily, so most growers scrimp on flavor and pick and market them while they're still slightly underripe.  After buying nectarines, you're supposed to let them ripen for a couple of days at room temperature before eating them.  This makes them softer and juicier, but not sweeter.  Avoid buying nectarines that are too hard or that have green spots--a sign they were picked way too soon--or those that are bruised.  The superior freestone varieties arrive in June and July; the cling varieties that come later aren't as good.",,"Prunus persica, nucipersica","['peach', 'apricot']"
348,New Mexico green chili,"These large chilies are similar in size to Anaheims, but they're hotter. New Mexico green chilies peak in the late summer, while the hotter New Mexico red chilies appear in the fall. These are moderately hot.","New Mexico chile, New Mexico red chile (when mature)",,"['Anaheim chili', 'Anaheim chili']"
349,New Mexico red chili,"These chilies have an earthy flavor and resemble the California chili, except they're hotter and more flavorful. They are moderately hot.","chiles de ristra, New Mexican chile",Capsicum annuum,"['California chili ', 'ancho chili']"
350,Nicoise olives,"A key ingredient in Salade Niçoise, these small purplish-black olives have a distinctive sour flavor. They're great in tapenades.",Niçoise olive,Olea europaea,"['Kalamata olives', 'Gaeta olives']"
351,Northern Spy apple,"These tart, firm apples are terrific in pies, but they're hard to find.",,"Malus domestica, northern spy",[]
352,Nyon olives,"These black olives from France are salt-cured, which makes them wrinkly and more bitter than standard lye-cured American black olives.",,Olea europaea,[]
353,Ogen melon,"This melon hails from Israel, and it's very highly regarded by melon fans.","Desert melon, Ha'Ogen, Israel cantaloupe","Cucumis melo, reticulatus","['honeydew melon', 'cantaloupe']"
354,olallieberry,This cross between a youngberry and a loganberry is black and fairly sweet.,olallie berry,	Rubus,"['loganberry', 'youngberry', 'raspberry', 'boysenberry', 'dewberry', 'blackberry']"
355,Olives,"A staple of Mediterranean cuisines, olives are most often eaten out of hand, though cooks also use them to flavor everything from pizzas to martinis.  Raw olives must be cured before they can be eaten, and the curing medium--usually lye, brine, or salt--affects their flavor and texture.  So too does the olive's degree of ripeness when it's picked.  Green olives are picked while unripe, which makes them denser and more bitter than brown or black olives, which stay on the tree until fully ripened.   Olives become bitter if they're cooked too long, so always add them to hot dishes at the last minute.   Opened cans or jars of olives should be refrigerated, but some olives can be stored at room temperature if they're submerged in brine or olive oil.",,Olea europaea,"['cocktail onion', 'onion flakes', 'sun-dried tomatoes', 'capers']"
356,Onza roja chili,These are used in sauces and soups. They're hot.,,,[]
357,opo squash,"This is a mild squash, similar to zucchini.","bottle gourd, calabash, cucuzza, long squash, New Guinea bean, snake gourd",Lagenaria siceraria,"['zucchini', 'yellow squash']"
358,orange,"Most American oranges are produced in Florida and California. Florida oranges are juicier, and better suited to squeezing, while California oranges segment more easily and are better for eating out of hand. The best oranges are smaller, thin-skinned, and heavy for their size.",sweet orange,Citrus,"['blood orange', 'mandarin orange', 'kumquat', 'ugli fruit', 'grapefruit', 'pomelo']"
359,orange juice,,,Citrus,"['grapefruit juice', 'pineapple juice']"
360,orange marmalade,"This is made by boiling the fruit and peel of oranges with sugar, pectin, and water. It manages to be bitter, sour, and sweet all at once, which many people find delightful.","marmalade, Orange",,['lemon marmalade']
361,orange zest,,,Citrus,"['orange peel, dried', 'orange juice']"
362,Otaheite gooseberry,This tart fruit looks and tastes like a gooseberry.,"arbari, cheremai, grosella, Malay gooseberry, star gooseberry, starberry",Phyllanthus acidus,['gooseberry']
363,papaya,"With their subtle tropical flavor, papayas are wonderful in fruit salads, puréed fruit drinks, or even shish kabobs.  They're also good for you and easy to peel and seed.  Papayas from Hawaii are more common and more flavorful than those from Mexico. Yellow ones that yield to gentle pressure are ready to eat, and should be refrigerated. Green ones will ripen at room temperature in just a few days.","fruta bomba, lechosa, papaw, pawpaw (in Australia), tree melon",Carica papaya,"['mango', 'peach', 'nectarine', 'cantaloupe', 'honeydew melon', 'kiwi fruit', 'tomato', 'pineapple']"
364,pasilla chili,"This is the dried version of the chilaca chili. It's mild, long, black, and wrinkled, and a standard ingredient in mole sauces. Ancho chilies are sometimes mislabeled as pasillas.","chile mixe, chile negro, chile pasilla, pasilla negro, pasilla pepper",Capsicum annuum,"['chilaca pepper', 'ancho chili', 'mulato chili ']"
365,passion fruit,"This nutritious, aromatic fruit has a tart, sweet flavor. The sweet purple variety is the most common, but you can also find yellow passion fruit (sometimes called golden passion fruit), which is more acidic, and a giant version that has a more subtle flavor.Choose fruit that have wrinkled skins (indicating that they're ripe) and heavy for their size. To eat one, cut it in half and scoop out the pulp. You can eat the small seeds, but some people remove them. ","granadilla, maracudja, maracuja, passion-fruit, passionfruit, purple granadilla, red granadilla, yellow granadilla",Passiflora,"['guava', 'pineapple']"
366,passion fruit juice,,,Passiflora,['key lime juice']
367,pattypan squash,"These have a pleasant, nutty flavor. They're small enough to grill whole, but lots of recipes call for them to be hollowed out, stuffed, and baked. There are green and yellow varieties; yellow ones are sometimes called sunburst squash. ","custard squash, cymling, granny squash, peter pan squash, scallop, scalloped squash, sunburst squash, white bush squash, white squash",Cucurbita pepo,"['scallopini', 'zucchini', 'yellow squash']"
368,pawpaw,"Real pawpaws are native to North America, and have green peels, orange flesh, and taste like a blend of tropical fruit. They're hard to find in markets, though, since they must be eaten within a few days of being picked. Pawpaws continue to ripen after they're picked, and should be eaten only when they yield to a gentle squeeze, like a ripe avocado.Australians use the name pawpaw for the papaya, while others use it for the cherimoya.","American papaw, Appalachian banana, hillbilly banana, hillbilly mango, Indiana banana, Kentucky banana, Michigan banana, papaw, paw paw, paw-paw, poor man’s banana, prairie banana, Quaker delight",Asimina triloba,"['banana', 'cherimoya', 'sweetsop']"
369,pea eggplants,"These tiny Thai eggplants are quite bitter. They're sold in clusters and look like large green peas. You can find them fresh in Thai markets, or buy them pickled in jars.","baby Thai eggplants makua puong, makheau phuang",Solanum melongena,['Thai eggplant']
370,peach,"Most of the peaches that are sold in markets are freestone, and de-fuzzed by the grower. Select peaches that are colorful and free of bruises. After you get them home, let them ripen at room temperature for a day or so until they become softer. They're best and cheapest in the summer.",,Prunus persica,"['nectarine', 'apricot', 'papaya', 'mango']"
371,peach jam,,,Prunus persica,['apricot jam']
372,pepino,These are juicy and have a mild melon flavor.  You can eat the peel if you like.,"mellowfruit, melon pear, melon shrub, pear melon, pepino melon, sweet cucumber, treemelon",,"['tamarillo', 'pear', 'cantaloupe', 'prickly pear', 'papaya']"
373,pequin pepper dried,These small red peppers are very hot.,"bird pepper, chile congo, chile de monte, chile pequín, chiltepe, piquin chile, piquin pepper, piquín peppers","Capsicum annuum, pequin","['chile de árbol dried', 'tepin dried', 'cayenne pepper dried', 'cascabel pepper - dried']"
374,Persian cucumber,This is very similar to a Japanese cucumber.,,,['Japanese cucumber']
375,Persian melon,"These are large, round melons.  They're excellent when vine-ripened, but mediocre when not.  Avoid Persian melons that have green backgrounds below the netting--they were picked too early.  Also avoid those with protruding stems, or tears in the rind at the stem end--it's a tell-tale sign that the melon was picked too soon.  When ripe melons are picked, the stem falls off easily, leaving a small, clean depression.  They peak in the summer months.",,"Cucumis melo, reticulatus","['Cranshaw melon', 'Sharlyn melon', 'cantaloupe']"
376,persimmon,"There are two varieties:  the dark orange, acorn-shaped Hachiya and the light orange, tomato-shaped Fuyu.  Many people have sworn off persimmons for life after biting into an underripe, astringent Hachiya.  But if you wait  until it's ripened to a soft, shriveled mess, you can spoon out its exquisitely sweet and delicate pulp.  Fuyus aren't as flavorful, but they're more idiot-proof in that you can eat them while they're still firm and not get your mouth in a pucker.","Fuyu, Hachiya",Diospyros,"['plum', 'pumpkin']"
377,Picholine olives,"Picholines are green, torpedo-shaped olives that are brine-cured. Those made in Provence are marinated with coriander and herbes de Provence, while American picholines are soaked in citric acid. They make great martini olives.",,Olea europaea,"['Lucque olives', 'Cerignola olives', 'green olives', 'caper berry', 'cocktail onion']"
378,pimento,"Pimentos are often sold roasted and peeled in cans or jars, or used to stuff green olives.","cherry pepper, pimiento",Capsicum annuum,['bell pepper']
379,pineapple,"Pineapples are juicy, mildly acidic, and very versatile. They can be squeezed for juice, sliced on cakes, skewered and grilled, or eaten raw without adornment. Select only ripe pineapples that give a little when you squeeze them. Hard, unripe pineapples stop becoming sweeter once they're picked. A new variety, the golden pineapple, is sweeter, juicier, and richer in vitamin C than ordinary pineapples. A white pineapple also has been developed. Canned pineapple is an acceptable substitute for fresh in many recipes.",golden pineapple,Ananas comosus,['papaya']
380,pineapple juice,,,Ananas comosus,"['grapefruit juice', 'orange juice']"
381,Pink Lady apple,"This is a cross between a Golden Delicious and a Lady William.  It's sweet and crisp, and good in salads and pies.",,"Malus domestica, Cripps Pink","['Golden Delicious apple', 'Fuji apple']"
382,Pinkerton avocado,These peel easily and their flavor is excellent.  One of the best varieties.,,Persea americana,"['avocado', 'chayote', 'fresh peas', 'asparagus', 'broccoli', 'artichoke hearts']"
383,Pippin apple,"This is a firm, tart apple that's great for pies, baking, and applesauce.",Newtown Pippin apple,Malus domestica,['quince']
384,piquant pepper - fresh,,"piquante pepper, sport pepper",Capsicum baccatum ,['poblano pepper ']
385,piri piri pepper dried,These are insanely hot tiny peppers.,"African red devil, bird's-eye chili, peri peri pepper, pili pili","Capsicum frutescens, pili pili",['melegueta pepper']
386,pitomba,,,,['apricot']
387,plantain,"These look just like large green bananas, and they're usually cooked before eating. Hispanic and Caribbean use them like potatoes, either frying them or boiling them in stews. Different recipes may call for plantains in varying stages of ripeness, with their skins either green, yellow, or black. A green plantain will first turn yellow and then black if allowed to ripen at room temperature. As it ripens, the pulp becomes sweeter and less starchy.","Adam's fig, cooking banana, macho banana, platano, platano macho",Musa,"['banana', 'sweet potato', 'breadfruit', 'potato']"
388,plum,"Plums are juicier than other stone fruits, and have a longer growing season.  There are many varieties, some sweet, some acidic, and some best suited for drying into prunes.  They're often eaten out of hand, but they also work well in cobblers, compotes, and tarts.",,Prunus subg. Prunus,"['pluot', 'aprium', 'loquat', 'prune']"
389,plum purée,,plum puree,Prunus subg. Prunus,"['applesauce', 'lighter Bake']"
390,pluot,"This is a plum/apricot cross, with plum dominating.",,,"['apricot', 'plum']"
391,poblano pepper ,"These mild, heart-shaped peppers are large and have very thick walls, which make them great for stuffing. They're best in the summer. When dried, this pepper is called an Ancho chili.","ancho chile (incorrectly), pasilla pepper (incorrectly)",Capsicum annuum,"['Anaheim chili', 'bell pepper', 'green chile canned', 'Serrano pepper  ']"
392,pome Fruit,"	The family of pome fruits include apples, pears, quinces, Asian pears, and loquats.",false fruit,,"['Bartlett pear', 'Anjou pear', 'apple']"
393,pomegranate,"Cut through the pomegranate's leathery skin, and you'll find hundreds of pretty kernels, each with a tiny seed surrounded by ruby red pulp.  You can eat the kernels, seeds and all, and they're great as garnishes or sprinkled in salads.  You can also press the kernels for juice and strain out the seeds.  Wear an apron when working with pomegranates; the juice can stain your clothes.  They arrive in markets in the late summer and early fall.",Chinese apple,Punica granatum,['grenadine']
394,pomegranate juice,"Don't confuse this unsweetened juice with grenadine, which is a heavy, sweet syrup. Look for it in health food stores and Middle Eastern markets. Knudsen is a well-regarded brand.",,Punica granatum,"['cranberry juice', 'pineapple juice']"
395,pomelo,"This has a very thick peel, so you have to work to get at the pulp. Many people think it's worth the trouble, for a pomelo is milder and sweeter than its closest substitute, the grapefruit.","Chinese grapefruit, pummelo, shaddock",Citrus maxima,['grapefruit']
396,Ponentine olives,These are mild Italian brine-cured black olives.,,Olea europaea,[]
397,prickly pear,"The pulp of these cactus fruits is a brilliant red or, occasionally, a yellowish green, and it tastes a bit like watered-down watermelon. Cooks exploit the color by adding slices of the pulp to fruit salads, or by puréeing it and straining out the seeds. They're quite popular in Hispanic countries and around the Mediterranean.","barbary fig, cactus pear, Indian fig, Indian pear, tuna",,"['pepino', 'watermelon']"
398,prune,"In a marketing makeover, producers are starting to call these dried plums instead of prunes.  Whatever you call them, they're sweet and just loaded with dietary fiber, iron, and other nutrients.  You can eat them whole, chop them into sauces and stews, or make a compote out of them.",dried plum,Prunus subg. Prunus,"['raisins', 'dried fig']"
399,prune juice,,,Prunus subg. Prunus,['prune']
400,pumpkin,Use the small sugar pumpkin = pie pumpkin for pies; the larger jack o'lantern pumpkin is too watery.  Canned pumpkin purée is convenient and a good substitute for fresh.,"jack o'lantern pumpkin (large), pie pumpkin (small), sugar pumpkin (small)",Cucurbita pepo,"['Hubbard squash', 'calabaza', 'butternut squash', 'buttercup squash', 'acorn squash', 'sweet potato']"
401,pumpkin purée,,pumpkin puree,Cucurbita pepo,['sweet potato']
402,puréed prunes,,"lekvar, prune butter, prune lekvar, prune puree, prune purée, pureed prunes",,"['apple butter', 'lighter Bake', 'prune', 'prune']"
403,puya chili dried,"This is similar to the guajillo chile, only smaller and more potent. It has a fruity flavor that's good in salsas and stews. They are fairly hot.","pulla chile, puya pepper",Capsicum annuum,[]
404,quince,"This pleasantly tart fruit needs to be cooked before eating. Quinces are high in pectin, so they're commonly used to make jams and jellies. Some cooks simply bake them like apples. They come into season from August to December.",golden apple,Cydonia oblonga,"['Asian pear', 'crab apple', 'Granny Smith apple', 'Pippin apple', 'Rhode Island greening']"
405,quince paste,"This is a Spanish and South American delicacy that's similar to quince jam, only thick enough to cut into slices. It's terrific which cheese or nuts.","dulce de membrillo, membrillo",,[]
406,raisins,"The common raisins we see on supermarket shelves are usually dried Thompson seedless grapes. Golden raisins are amber in color and somewhat tart--many cooks prefer them over ordinary raisins for baking and cooking. Muscat raisins are dark and very sweet, and they work well in fruitcakes. Currants are about one-quarter the size of ordinary raisins, and are typically used in baked goods. Store raisins in the refrigerator after you open the package.",dried grapes,Vitis vinifera,"['prune', 'dried cranberries', 'dried apricot', 'dates', 'dried cherry', 'chocolate chips', 'nuts', 'dried fig']"
407,rambutan,"These are similar to litchees and longans, but they're covered with soft spines. Peel before using.",,,"['litchi', 'longan']"
408,rangpur lime,"This is similar to a mandarin orange, only more acidic.","lemandarin, mandarin lime",Citrus limonia,['mandarin orange']
409,raspberry,"It's a real challenge to get these hollow, fragile berries to consumers before they spoil, so you'll have to pay a high price for those that make it.   Many don't, so check them carefully for mildew before you buy them.  A good alternative is to buy them frozen.",,Rubus,"['loganberry', 'strawberry', 'blackberry', 'boysenberry', 'olallieberry', 'youngberry', 'dewberry', 'thimbleberry', 'carissa']"
410,raspberry preserves,,,Rubus,"['strawberry preserves', 'blueberry jam']"
411,raw green olives,These are for the rare cook who's intrepid enough to cure olives from scratch. Do not eat them raw.,,Olea europaea,[]
412,red Anjou pear,Very similar to a green Anjou pear.,,Pyrus communis,['red Bartlett pear']
413,red Bartlett pear,"This tastes just like a yellow Bartlett, but it's more attractive and more expensive.",,Pyrus communis,"['Bartlett pear', 'red Anjou pear', 'Starkrimson pear']"
414,red cascade pear,,,Pyrus communis,[]
415,red currant,"With their brilliant coloring, red currants make terrific garnishes.   They're also pleasantly tart, and often used to make jellies, syrups, and wine.  Fresh ones are available in some markets during the summer, but frozen currants are acceptable substitutes for fresh in many recipes.",,Ribes rubrum,"['blueberry', 'black currant', 'white currant', 'gooseberry', 'cranberry', 'blackberry', 'red currant jelly']"
416,red currant jelly,Red currant jelly is tart and often served with lamb and venison.,,Ribes rubrum,['black currant jelly']
417,red delicious apple,"These sweet, soft apples are good for eating out of hand, but don't bake them or use them in pies. Avoid buying them in the summer; they sometimes get mushy.",,"Malus domestica, red delicious","['Golden Delicious apple', 'Gala apple', 'Fuji apple', 'honeycrisp apples']"
418,red globe grapes,These are large red seeded grapes.,,,"['flame seedless grapes', 'Thompson seedless grapes', 'autumn royal grapes']"
419,Reed avocado,"This large, roundish avocado slips easily from the peel, and has excellent flavor and texture. It will stay firm even when ripe, so it's not a good choice if you're making guacamole.",,Persea americana,"['avocado', 'chayote', 'fresh peas', 'asparagus', 'broccoli', 'artichoke hearts']"
420,Rhode Island greening,These are especially good for baking.,,Malus domestica,['quince']
421,rocotillo pepper,"This is a small, sweet, mild pepper that looks like someone stepped on it. It's fruity-tasting like a habanero, only not nearly as hot.",,,['poblano pepper ']
422,rocoto chili,These very hot chiles look like tiny bell peppers and have black seeds. They have an interesting fruity flavor.,rocoto chile,,"['manzana chili', 'habanero - fresh']"
423,Rome apple,These are best used for baking and for making applesauce. They don't work well in pies.,"Gillett's seedling, red rome, Rome Beauty apple","Malus domestica, Rome beauty","['Fuji apple', 'Jonagold apple', 'honeycrisp apples']"
424,Rosa Bianca eggplant,"This Italian heirloom eggplant has sweet, mild flesh and a creamy texture. They're hard to find, but knowing cooks scoop them up whenever they're in season.",,Solanum melongena,[]
425,rose apple,These rose or green fruits are pear-shaped and are said to taste like rose water. The seeds are poisonous.,,,['apple']
426,rosella,This is grown in Africa.,,,['cranberry']
427,royal olives,This is large brown Greek olive is brine-cured.,"Greek royal olive, Royal Victoria olive, Victoria olive",Olea europaea,"['Atalanta olives', 'Kalamata olives']"
428,salak,These are about the size of a plum and are covered with brown scales.,,Salacca zalacca,[]
