,Name,Description,Also known as,Scientific name,Substitutions
233,picnic ham,"This is cured like a ham, but cut from the hog's shoulder. It's not as tender and lean as a true ham, and it cooks much quicker. It's a good, inexpensive choice if you want chopped ham for soups and casseroles.","picnic shoulder, pork shoulder picnic ham",Sus scrofa domesticus,"['city ham', 'Boston butt']"
234,pig's feet,,,Sus scrofa domesticus,['smoked ham hock']
235,pigeon,"Pigeon meat is dark and very tender.  Look for it in Asian or gourmet markets.  Varieties include the squab, which is a young pigeon that's never flown, the wood pigeon, rock dove, and ring dove. ","ring dove, rock dove, squab, wood pigeon",Columba livia domestica,"['quail', 'Cornish game hen', 'grouse']"
236,pinkelwurst,"This German sausage is made with beef and/or pork, onions, oat groats, and bacon.  It's often served with potatoes.",,,[]
237,plockwurst,,,,"['cervelat', 'salami', 'csabai']"
238,pork arm picnic,"Southerners like to use this fatty, bony cut to make barbecued pulled pork.  It's also available boneless.  This is also a good, economical cut to get if you want to make ground pork, kabobs, or stir-fry strips.","fresh pork picnic, fresh pork picnic ham, pork picnic roast, pork picnic shoulder roast",Sus scrofa domesticus,['Boston butt']
239,pork arm steak,This are slices cut from the arm picnic.  They're best if braised slowly.,"pork arm chop, pork picnic steak, pork shoulder arm steak",Sus scrofa domesticus,['pork blade steak']
240,pork back ribs,"These ribs are meatier than spareribs, but they're not as meaty as country-style ribs.  Allow 2/3 pound per person.","baby back ribs, Canadian pork back ribs, pork baby back ribs, pork backribs, pork country back bones, pork loin back ribs, pork ribs for barbecue",Sus scrofa domesticus,"['pork spareribs', 'pork country-style ribs']"
241,pork blade roast,"This somewhat fatty, economical roast is sold either bone-in and boneless. If you buy it as a bone-in roast, make sure that the butcher has cracked the backbone between the ribs so it's easy to carve. Country-style ribs are cut from this piece.","pork 5-rib roast, pork 7-rib roast, pork blade-end roast, pork loin blade roast, pork loin rib end, pork rib end roast, rib end pork loin",Sus scrofa domesticus,"['Boston butt', 'pork sirloin roast']"
242,pork blade steak,"These are cut from the Boston butt, and they're a cheap and flavorful alternative to pork chops. They're a bit too tough to fry, but they're wonderful if slowly braised.","blade pork steak, pork 7-rib cut, pork steak",Sus scrofa domesticus,"['pork arm steak', 'pork loin chop']"
243,pork butterfly chop,This is a thick chop taken from the loin eye which is cut almost in half so that it forms a butterfly pattern when opened on the hinge.,"butterfly pork chop, pork loin butterfly chop",Sus scrofa domesticus,"['pork tenderloin', 'pork sirloin cutlet', 'pork loin chop']"
244,pork center loin roast,"For many cooks, this lean and tender cut makes the best pork roast of all.   One drawback is that it includes part of the animal's backbone, which adds flavor but can make the roast hard to slice after cooking.  One solution is to ask your butcher either to cut off the bone and tie it back on or to cut through the backbone in several places so that you can easily slice the cooked roast into chops.  If the backbone is removed and the ribs are ""Frenched"" or trimmed of meat, this cut is called a rack of pork.  To make a crown roast of pork, get two racks and tie them into a circular crown.  Your roast will be moister if the butcher doesn't trim the big slab of fat that usually comes with this cut.  The roast will be moister if you cut the fat off after the roast is cooked.   Steaks cut from this roast are called pork loin chops or pork rib chops.","center cut pork loin roast, center cut pork roast, crown roast of pork, pork center rib roast, pork loin center cut, pork loin center rib roast, pork loin rib half, pork loin roast center cut, rack of pork",Sus scrofa domesticus,"['pork tenderloin', 'pork sirloin roast', 'fresh pork leg', 'pork top loin roast', 'Boston butt', 'rack of lamb']"
245,pork chop,"Pork chops usually turn out juicier if they're thick and if they're attached to bone. Several different cuts are called pork chops. The most tender and expensive ones are the pork loin chop and the pork rib chop. Next in the tenderness hierarchy are the pork sirloin chop, pork top loin chop, and the pork loin blade chop. Pork arm steaks and pork blade steaks are relatively tough and fatty, but they're very flavorful. They're better if they're braised rather than grilled, broiled, or fried.",,Sus scrofa domesticus,"['pork tenderloin', 'lamb chop', 'beef top loin steak']"
246,pork country-style ribs,"These have more meat than spareribs or back ribs, but they aren't as easy to eat with fingers.  Allow 1/2 pound per person.  They come boneless (pictured) or bone-in.","pork blade end country spareribs, pork country ribs, pork country-style loin ribs",Sus scrofa domesticus,"['pork spareribs', 'pork back ribs']"
247,pork cube steak,"This is a relatively tough cut of meat, often from the shoulder, that the butcher tenderizes mechanically.",pork cubed steak,Sus scrofa domesticus,['pork sirloin cutlet']
248,pork cubes,"These are cubes that are put on skewers for grilling. Don't confuse cubes for kabobs with pork stew meat, which is too tough to grill.",pork cubes for kabobs,Sus scrofa domesticus,['pork tenderloin']
249,pork heart,"Pork hearts are a bit smaller than veal hearts.  They're best cooked using moist heat, say by braising them or cooking them in a stew.",,Sus scrofa domesticus,"['lamb heart', 'veal heart']"
250,pork kidneys,"Like beef kidneys, these are too tough to cook using dry heat.  It's best to cook them slowly using moist heat. To prepare them, first cut off the outer membrane, then cut them lengthwise to expose a white blob of fat in the middle, which should be discarded.  Next, soak the kidney in acidulated water or buttermilk for about an hour.  This will make the flavor much more mild.",,Sus scrofa domesticus,"['beef kidney', 'lamb kidneys', 'veal kidneys']"
251,pork liver,"This has a very strong flavor, so it's not as popular as other kinds of liver.",,Sus scrofa domesticus,"['calf liver', 'lamb liver', 'beef liver', 'chicken liver']"
252,pork loin blade chop,"These are cut from the blade roast, which is the part of the loin that's closest to the shoulder. You can grill, broil, braise, or panfry them. Don't confuse this cut with the pork blade steak, which is cut from the Boston butt and is fattier.","blade pork chop, pork chop end cut",Sus scrofa domesticus,"['pork loin chop', 'pork sirloin chop']"
253,pork loin chop,"This is distinguished by a T-shaped bone that's off to one side.  It's a great chop to grill, broil, or panfry.","loin pork chop, pork center loin chop, pork loin end chop",Sus scrofa domesticus,"['pork rib chop', 'pork tenderloin']"
254,pork rib chop,This is similar to the pork loin chop.,"pork chop end cut, pork rib cut chop, rib pork chop",Sus scrofa domesticus,"['pork loin chop', 'pork tenderloin']"
255,pork roast,"You can oven-roast several pork cuts. Many cooks think that the pork center loin roast is the best choice--it's moist, tender, and flavorful. Pork tenderloins are also popular because they're lean, tender, and boneless. As you move away from the center of the pig, the roasts become either bonier or fattier or less tender, but they're more economical and often packed with flavor. Good choices include the pork top loin roast, fresh pork leg, pork sirloin roast and Boston butt.",,Sus scrofa domesticus,"['pork center loin roast', 'pork tenderloin', 'pork top loin roast', 'fresh pork leg', 'pork sirloin roast', 'Boston butt']"
256,pork sirloin chop,These lean chops are cut from the pork sirloin roast.,"pork loin sirloin chop, sirloin pork chop, sirloin pork steak",Sus scrofa domesticus,"['pork sirloin cutlet', 'pork rib chop', 'pork loin chop', 'pork blade steak']"
257,pork sirloin cutlet,"These lean steaks are similar to sirloin chops, only meatier and boneless.",pork cutlet,Sus scrofa domesticus,"['pork tenderloin', 'pork sirloin chop']"
258,pork sirloin roast,"This is a fairly lean and economical roast.  A bone-in sirloin roast contains parts of the hipbone and backbone, so it's tough to carve.  It's usually worth the extra money to get a rolled and tied boneless sirloin roast.","loin pork roast, pork hipbone roast, pork loin end roast, sirloin end roast",Sus scrofa domesticus,"['pork top loin roast', 'pork blade roast', 'Boston butt']"
259,pork spareribs,"These aren't as meaty as country-style ribs or back ribs, but they're popular at barbecues since they're easy to eat with your fingers.  Allow 4/5 pound per person.  St. Louis style ribs are spareribs that have been trimmed of the brisket bone.",pork spare ribs,Sus scrofa domesticus,"['pork country-style ribs', 'pork back ribs']"
260,pork stew meat,"This are pieces of meat that are too tough to grill, broil, or panfry. They're best if cooked very slowly in a liquid.",,Sus scrofa domesticus,['pork cubes']
261,pork tenderloin,"This cut is lean, tender, and boneless, so it commands a high price.  It's delicious roasted, grilled, or broiled as long as you don't overcook it. Tenderloins are usually sold in pairs, and sometimes cut up into tenderloin pieces.  If there's a silver membrane on the tenderloin, remove it before cooking.","pork backstrap, pork filet, pork tender",Sus scrofa domesticus,"['pork loin chop', 'pork chop', 'pork center loin roast', 'pork sirloin cutlet', 'pork top loin chop']"
262,pork top loin chop,"If boneless, these chops are sometimes called pork loin filets.","center cut loin pork chop, pork strip chop",Sus scrofa domesticus,"['pork rib chop', 'pork loin chop', 'pork tenderloin', 'pork sirloin chop', 'pork blade steak']"
263,pork top loin roast,"To make a boneless roast, the butcher puts two top loins together and ties them up, fat sides out.",,Sus scrofa domesticus,"['pork sirloin roast', 'pork center loin roast']"
264,potato korv,This is a Swedish pork sausage.  Cook it before serving.,,Sus scrofa domesticus,[]
265,poussin,"A poussin is a very young chicken, and it has a very delicate flavor and very little fat.  They're available in some gourmet markets.",spring chicken,Gallus gallus domesticus,"['Cornish game hen', 'squab']"
266,prosciutto,"Prosciutto hails from Italy and is reknown for its delicate, salty flavor.  It's usually cut into paper thin slices and served raw.  Especially well regarded is Parma ham, which comes from Parma in Italy.  Select a prosciutto that's shiny and deeply colored.",Parma ham,Sus scrofa domesticus,"['culatello', 'Serrano ham', 'Bayonne ham', 'York ham', 'Ardennes ham', 'Westphalian ham', 'country ham', 'Black Forest ham', 'bresaola', 'capocolla', 'bacon']"
267,quail," Quails have dark meat that's quite tasty.  They're very lean, so bard them before roasting or marinate them before grilling.  Allow two quail per person.",,Coturnix coturnix,"['partridge', 'pigeon', 'Cornish game hen', 'grouse']"
268,rabbit,Rabbit is low in fat and similar in taste and texture to chicken.,,Oryctolagus cuniculus domesticus,['chicken']
269,rack of lamb,"This elegant roast includes eight ribs, and it's big enough to serve three.  If the meat at the tips is cut away to expose the bones, it's called a French rack = Frenched rack.  Make sure the butcher cracks the chine (backbone) between the ribs, so that the roast is easy to carve when you take it out of the oven.  You can make a double French rack by leaning two French racks against each other, bone tips interlaced.  You can also tie two or three French racks together, bone tips up, to form a crown roast of lamb for an elegant meal","lamb rack roast, lamb rib roast",Ovis aries,"['lamb leg', 'pork chop']"
270,rattlesnake,"A novelty item in the Southwest, rattlesnake meat resemble chicken, only it's chewier and has lots of small bones. Don't overcook it.","Texas diamond-bac, western diamondback rattlesnake",Crotalus atrox,['chicken']
271,rauchfleisch,"A German specialty, this is smoked beef that's normally sliced thin.",,Bos taurus,"['pastrami', 'prosciutto', 'Serrano ham']"
272,rhea,"Rheas are the South American version of ostriches. Rhea meat resembles ostrich meat, but it's even leaner.",,Struthio americanus,"['emu', 'ostrich', 'Beef', 'chicken', 'turkey']"
273,ringwurst,This pork and beef sausage looks and tastes like bologna.  Germans like to heat it up and serve it with potato salad or bread.,"fleischwurst, ring bologna",,['bologna']
274,rolled veal roast,This is an entire boneless shoulder that has been rolled and tied. It can be braised or roasted.,"boneless veal shoulder, rolled veal shoulder",Bos taurus,['lamb loin roast']
275,Romagnolo sausage,,,,[]
276,salami,"This is a family of ready-to-eat sausages that are made with beef and/or pork and heavily seasoned with garlic and spices.  They're often used in sandwiches or antipasto plates.    Many salami, like the popular Genoa salami, are air-dried and somewhat hard.  Others, like cotto salami, are cooked, which makes them softer and more perishable.  Most salami are made of pork, but all-beef kosher salami are also available.   In Italian, salame is the singular form and salami the plural, but Americans often talk of one salami and many salamis.",salame,,"['Lebanon bologna', 'summer sausage', 'pepperoni']"
277,salpicão,This is a Portuguese pork sausage that's often served with rice and beans in Brazil.,salpicao,,[]
278,salt pork,"This is a salt-cured chunk of fat that comes from pork bellies.  It's used in much the same way as bacon, though salt pork is fattier and not smoked.",,Sus scrofa domesticus,"['bacon', 'ham', 'pancetta']"
279,Sausages,"	A typical sausage consists of ground meat that's combined with fat, flavorings, and preservatives, and then stuffed into a casing and twisted at intervals to make links.  Pork is most commonly used, but butchers also use beef, lamb, veal, turkey, chicken, or game, and some also use fillers like oatmeal and rice to stretch the meat a bit.  Casings vary too--in addition to intestines or artificial casings, butchers sometimes use stomachs, feet, skins, or they do away with casings altogether and sell the sausage in bulk.  After assembling a sausage, a butcher can either sell it as fresh sausage, or else cure, dry, or precook it in some way.","bangers, salsiccia, sausissons, snags, wurst",,[]
280,schinkenspeck,"A German specialty, schinkenspeck is lean pork that's been dry-cured and aged.  It's normally sliced paper-thin and served cold.",,Sus scrofa domesticus,"['prosciutto', 'Serrano ham']"
281,schinkenwurst,This German cold cut consists of ham suspended in a bologna-like emulsion.  It's usually served cold on sandwiches.,"bier schinken, ham bologna",Sus scrofa domesticus,"['krakauer', 'bierwurst', 'jagdwurst']"
282,scrapple,"A Pennsylvania Dutch specialty, this is a mixture of sausage and cornmeal.  It's often slowly fried and served with eggs and grits.",,,"['goetta', 'bacon']"
283,Serrano ham,"This Spanish dry-cured ham doesn't need to be cooked before eating.  It's not smoked, and it's usually cut into very thin slices.",jamon serrano,Sus scrofa domesticus,"['prosciutto', 'Bayonne ham', 'York ham', 'Ardennes ham', 'Westphalian ham', 'country ham', 'Black Forest ham', 'capocolla']"
284,sirloin half of leg,"This is the upper half of a leg of lamb, and it makes a tender, but bony roast.  Many people ask the butcher to bone this cut, then either roll and tie it or butterfly it.",,Ovis aries,['lamb leg']
285,sliced ham,"Sliced ham is moister than other kinds of ham, which makes it far more perishable. Store it in the refrigerator and use it within a few of days after buying it.",,Sus scrofa domesticus,"['ham', 'cold cuts']"
286,smoked bratwurst,This is a smoked variation of German bratwurst.,,,['bratwurst']
287,smoked ham hock,These are sometimes thrown into Southern stews to lend a smoky flavor.,,Sus scrofa domesticus,"['ham', 'turkey', 'salt pork', 'bacon']"
288,smoked hog jowl,"The jowl (which is pronounced ""jole"" in the South) is the hog's cheek.  It's often cut into pieces and used to flavor stews, collard greens, and bean dishes.",,Sus scrofa domesticus,"['bacon', 'smoked ham hock']"
289,smoked pig's foot,These are great for flavoring stews and soups.,,Sus scrofa domesticus,"['smoked ham hock', 'bacon', 'smoked pork neck bones', 'smoked hog jowl']"
290,smoked pork neck bones,These are often used to flavor bean dishes.,,Sus scrofa domesticus,"['smoked hog jowl', 'smoked ham hock', 'bacon']"
291,sobrasade,"Sobrasada is a raw Spanish pork sausage. It's similar to Spanish chorizo, only heavier on the paprika and garlic. ",,,[]
292,soppressata,This is a fatty Italian pork salami that's seasoned with peppercorns.,"finocchiona, soppresata, soprassata",Sus scrofa domesticus,['salami']
293,squab,,"pigeon, young",Columba livia domestica,"['pigeon', 'dove', 'Cornish game hen']"
294,squirrel,,,Sciurus carolinensis,['rabbit']
295,stew beef,These cubes of meat are tough enough to require slow cooking in a liquid.  Don't use them for kabobs--they're too tough for the grill.,"beef for stew, diced beef, stew beef",Bos taurus,['beef chuck steak']
296,sujuk, This is a spicy Lebanese beef sausage.  Look for it in Middle Eastern markets.,"soujouk, yershig",Bos taurus,"['pepperoni', 'salami']"
297,sulze,"This is made from a mixture of calves' feet or pig snouts, eggs, and other meats that's been cooked and then allowed to gel.  There's no need to cook it further; the cold slices are usually served as appetizers.","sulz, sülze",,['headcheese']
298,summer sausage,"This is a family of spicy, somewhat dry pork and/or beef sausages that are great for sandwiches.  They don't need to be cooked.  Varieties include landjaeger and thuringer.","landjaeger, thuringer",,['blockwurst']
299,sweetbreads,"Sweetbreads are the soft and delectable thymus glands of calves and lambs.  Though it's hard to get fussy teenagers to eat them, there are enough knowledgeable gourmets clamoring for sweetbreads to keep the price fairly high.  Freshness is very important--you should plan on preparing them the day you buy them or else freezing them.   Like other organ meats, sweetbreads are high in cholesterol.",,,['brains']
300,tasso,"This is a heavily smoked ham with a spicy, peppery rind.  It's often used in Cajun dishes.",tasso ham,Sus scrofa domesticus,"['city ham', 'Canadian bacon']"
301,teewurst,"Germans like to spread this smoky ""tea sausage"" on crackers or bread at teatime.",teawurst,,"['mettwurst', 'liverwurst']"
302,testicles,"The most popular seem to be bull testicles = Rocky Mountain oysters = bollocks = swinging beef = Montana tendergroin = bull balls = huevos del toro, but those from smaller, younger animals are reputed to have a milder flavor.  Well regarded are lamb testicles = lamb fry = lamb fries = lamb balls, and calf fry = calf balls = calf testicles.  Hispanic markets are a good source.","animelles, bollocks, bull balls, bull testicles, calf balls, calf fry, calf testicles, fry, huevos del toro, lamb balls, lamb fries, lamb fry, lamb testicles, Montana tendergroin, Rocky Mountain oysters, swinging beef",,[]
303,textured sausages,"These have chunks of meat suspended in them that form a mosaic pattern when sliced. Varieties include schinkenwurst, jagdwurst, tyroler, Ansbacher pressack, tongue sausage, and zungenwurst.",,,[]
304,thuringer,This is a mild summer sausage that's made of pork and sometimes beef.,thueringer,,"['cotto salami', 'summer sausage']"
305,tocino,"Tocino is Spanish for bacon, but in the Philippines, it refers to cured pork that's been marinated in a sweet red sauce.  Look for it in Asian markets.",,Sus scrofa domesticus,[]
306,tofurky,A tofu and seitan substitute.,,Glycine max,['UnTurkey']
307,tongue,"Cooked tongue is lean, meaty, and quite versatile; it works well in sandwiches, tacos, and casseroles.  To prepare it, boil it in a stockpot, then plunge it in cold water and peel off the skin and trim the base of gristle and fat.  You can then cut it into thin slices and serve it hot or cold.  Since beef tongue = ox tongue and calf's tongue = calf tongue = veal tongue are larger and easier to slice, they tend to be pricier.  Many markets also carry lamb tongue (pictured at left) and pork tongue.  Different tongues can be used interchangeably in recipes though their cooking times vary according to their size.","beef tongue, calf tongue, calf's tongue, ox tongue, veal tongue",,[]
308,tongue loaf,"Delis often stock loaves of pork, lamb, veal, or beef tongues that have been cooked, pressed, jellied, and/or smoked.",tongue sausage,,['zungenwurst']
309,Toulouse sausage,"This exquisite French sausage is usually made with pork, smoked bacon, wine, and garlic. It's a great sausage for a cassoulet. Cook it before serving.",,Sus scrofa domesticus,"['kielbasa', 'Italian sausage']"
310,touristenwurst,This is a pork and beef soft salami ring.,,,['salami']
311,tripe,"Tripe is the name given to the stomachs of various animals, but most recipes that call for it intend for you to use beef tripe.  Cows have four stomachs, and the first three yield merchantable tripe.  Blanket tripe = plain tripe = flat tripe = smooth tripe comes from the first stomach, honeycomb tripe (pictured at left) and pocket tripe from the second, and book tripe = bible tripe = leaf tripe from the third.  Honeycomb tripe is meatier and more tender than the other kinds and considered to be the best, but all these kinds of tripe can be used interchangeably in recipes.  Tripe is almost always sold bleached and partially cooked.  This saves a lot of work, since unprocessed tripe would need to be cooked for many, many hours to make it tender enough to chew.","bible tripe, Blanket tripe, book tripe, flat tripe, honeycomb tripe, leaf tripe, plain tripe, pocket tripe, smooth tripe",,[]
312,turkey,"Markets often sell whole turkeys at bargain prices during the holidays, using them as loss leaders. It's a good idea to stock up on them then, since you can keep them in the freezer for up to a year and serve your family this cheap, lean meat year-round. If you're planning to roast a whole turkey, choose a young turkey. Older birds (including yearlings) aren't as tender and are best cooked in a stew or soup. When selecting your turkey, make sure that the plastic wrapping isn't torn. There's no big difference between males (toms) and females (hens). Experienced cooks like fresh birds (since they're moister) that are between ten and twelve pounds. Bigger ones are tricky to cook without drying them out. Frozen turkeys should be thawed in the refrigerator, allowing one day of thawing per five pounds of bird. If you're short of time, you can thaw a turkey by leaving it in its original plastic wrapper and covering it completely with cold water, changing the water every 30 minutes. Allow 30 minutes of thawing time per pound of bird if you use this method. Fresh turkeys should be used within two days of purchase. Cut-up turkeys are also available. The major cuts are the turkey breast, tenderloin, cutlet, drumstick, and thigh.","fryer-roaster turkey, mature turkey, old turkey, yearling turkey, young hen turkey, young tom turkey, young turkey",Meleagris gallopavo domesticus,"['chicken', 'goose', 'pheasant', 'ostrich', 'tofurky', 'UnTurkey']"
313,turkey bacon,"Different brands of turkey bacon have wildly different amounts of fat, but most have much less fat than ordinary bacon. The flavor suffers a bit, though.",,Meleagris gallopavo domesticus,"['bacon', 'vegetarian bacon']"
314,turkey jerky,This has less fat and sodium than beef jerky.,,Meleagris gallopavo domesticus,['beef jerky']
315,turtle,Turtle meat is very flavorful though it's somewhat chewy. It often goes into soups.,cooter,,"['alligator', 'frog', 'lobster']"
316,Tuscan sausage,,,,['Italian sausage']
317,UnTurkey,A seitan-based turkey.,,Triticum aestivum,['tofurky']
318,veal arm roast,"This includes the arm bone and some of the ribs.  A steak cut from the arm roast is called a veal arm steak.   The roast is often braised, roasted, or used a pot roast.",veal shoulder arm roast,Bos taurus,"['veal blade roast', 'veal rump roast']"
319,veal arm steak,"The veal arm steak looks a lot like a veal round steak cut from the back leg in that both cuts contain round bones, but the arm steak isn't as tender.","veal round bone steak, veal shoulder steak",Bos taurus,"['veal blade steak', 'veal round steak']"
320,veal blade roast,"This cut includes the shoulder blade bone and a fair amount of connective tissue, so it's cheaper than other veal roasts.  Once boned, it has a nice large opening that can be stuffed before roasting.    A steak cut from a blade roast is called a veal blade steak.",,Bos taurus,"['veal arm roast', 'veal breast roast']"
321,veal blade steak,This is cut from a veal blade roast.,,Bos taurus,['veal arm steak']
322,veal breast roast,You can get this either with or without bones.  A common way to serve this is to cut open a pocket between the ribs and the meat and stuff it before roasting.,,Bos taurus,['veal blade roast']
323,veal cube steak,This is a relatively tough cut of meat that the butcher tenderizes by turning it almost into hamburger.,veal cubed steak,Bos taurus,"['beef cube steak', 'ground veal']"
324,veal cutlet,"These are very lean and thin boneless slices taken from different muscles in the leg.  Better butchers cut them to order, since they dry out quickly in the display case, and then they sometimes pound them to make them even thinner.  They're most commonly used to make scaloppini, schnitzels, and escalopes.","veal escalopes, veal leg cutlet, veal scallop, veal scallopini, veal scallopini cutlet, veal scaloppini, veal scaloppini cutlet",Bos taurus,"['pork sirloin cutlet', 'turkey', 'chicken breast']"
325,veal heart,"Veal heart is tender and delicate enough to be grilled or sautéed, though it becomes tough if overcooked. You can also cook it slowly using moist heat.",calf heart,Bos taurus,"['lamb heart', 'pork heart', 'beef heart']"
326,veal kidney chop,This chop is assembled from a veal loin chop and part of a veal kidney that's surrounded by fat. The tail of the loin chop is wrapped around the kidney to form a tight package. It makes a very tasty steak.,,Bos taurus,['veal loin chop']
327,veal kidneys,"Veal kidneys are the most highly prized of all kidneys.  Like lamb kidneys, they're tender enough to be cooked using dry heat, say by grilling or sautéing them.  Don't overcook them, though, or they'll quickly become very tough.   Before cooking them, peel off the outer membrane.  Due to their mild flavor, they don't need to be soaked.",,Bos taurus,"['lamb kidneys', 'beef kidney', 'pork kidneys']"
328,veal leg roast,"This is similar to a rump roast, only it has just one round leg bone. A steak cut from this roast is called a veal round steak.","leg of veal, veal center cut of the leg",Bos taurus,['veal shank half of leg']
329,veal loin chop,This is the veal counterpart to a Porterhouse or T-bone steak.  It's cut from a veal loin roast.   Loin chops are usually braised or pan-fried.,,Bos taurus,"['veal rib chop', 'beef Porterhouse steak', 'beef T-bone steak', 'lamb chop', 'veal sirloin chop']"
330,veal loin roast,"This is a magnificent roast, but it's very expensive. If you get it boned, rolled, and tied, it's called a rolled loin roast of veal.",rolled loin roast of veal,Bos taurus,"['veal arm roast', 'beef tenderloin roast']"
331,veal rib chop,"This is cut from a rib roast, and comes either bone-in or boneless.",,Bos taurus,"['veal loin chop', 'veal sirloin chop']"
332,veal rib roast,"A rib roast is often cut into tender rib chops, but some people roast it intact or tie two or three rib roasts together to form a crown roast of veal.  A hotel rack includes the connected rib racks from both sides of the animal.  Be careful not to overcook  veal; since it isn't very fatty it tends to dry out easily.  Rib roasts are sold either with or without bones.","crown roast of veal, hotel rack, rack of veal",Bos taurus,"['rack of lamb', 'beef rib roast']"
333,veal riblets,These are similar to beef short ribs. They're usually braised or used in stews.,veal breast riblets,Bos taurus,['beef short ribs']
334,veal round steak,"Steaks can be braised or, if they're cut thin, pan-fried.",veal steakette,Bos taurus,"['veal cutlet', 'veal sirloin chop', 'beef round steak']"
335,veal rump roast,"The bone-in or standing rump roast is a tasty roast, but it contains a lot of bone and it's tricky to carve.   Butchers will bone, roll, and tie a rump roast into a rolled veal rump roast = veal roast boneless = rump of veal boneless = veal rump roast boneless.  Rump roasts can be braised or roasted.","rolled veal rump roast, rump of veal, rump of veal boneless, veal leg rump roast, veal roast boneless, veal rump roast boneless",Bos taurus,"['veal leg roast', 'veal sirloin roast', 'veal loin roast']"
336,veal shank,"Portions of both the fore shank and the hind shank are sold as shank bones.  They're rich in gelatinous substances, so they're excellent for making stocks, soups, and osso buco.",,Bos taurus,"['beef shank', 'veal arm roast', 'lamb shank', 'veal rump roast']"
337,veal shank half of leg,"This is the lower portion of the leg, minus the hind shank and hock. It has more waste than a rump roast or center cut, but it's very flavorful.",,Bos taurus,['veal leg roast']
338,veal sirloin chop,This is a lean steak cut from a sirloin roast.,"veal leg sirloin steak, veal sirloin steak",Bos taurus,['veal round steak']
339,veal sirloin roast,"You can buy this with the bone in, but it's very tricky to carve. Many people therefore opt for the boneless veal sirloin roast, which is boned, rolled, and tied. A steak cut from a sirloin roast is called a sirloin veal chop.","boneless veal sirloin roast, veal leg sirloin roast",Bos taurus,['veal loin roast']
340,veal steak,Two cuts often go by this name: the veal sirloin chop and the veal round steak.,"veal round steak, veal sirloin chop",Bos taurus,"['veal sirloin chop', 'veal round steak']"
341,veal stew meat,These are relatively tough chunks of meat that need to be braised or cooking slowly in liquid to become properly tender.,"stew veal, veal for stew",Bos taurus,"['lamb stew meat', 'stew beef']"
342,vegetarian bacon,"Many meat analogs are disappointing, but some variations on vegetarian bacon are surprisingly tasty. See the recipes for Vegan Bacon, Tempeh Bacon, or Tofu Bacon posted on www.vegweb.com.","soy bacon, tofu bacon",,['turkey bacon']
343,venison,"The term venison applies to deer meat, elk meat, moose meat, caribou meat, and reindeer meat, all of which can be used interchangeably.   Venison is very lean, so it's important not to overcook it.  The best cuts are from the back strap, or loin area.   If you want to tone down the gamy flavor, marinate it in milk or add some vinegar to the sauce.",,Odocoileus virginianus,"['elk', 'moose', 'antelope', 'Beef', 'bear']"
344,Vienna sausage,"These small, squat hot dogs come in cans.  They're often used to make hors d'oeuvres.",Vienna-style frankfurter,,"['cocktail wieners', 'hot dog']"
345,weisswurst,"These are mildly seasoned German veal sausages, very light in color.  Germans like to eat them with potato salad during Oktoberfest.  Cook before eating.","weißwürste, white sausage",Bos taurus,"['bockwurst', 'bratwurst', 'boudin blanc']"
346,Westphalian ham,"This choice German ham is smoked over beechwood and juniper and has a salty, smoky flavor.  It's usually cut into very thin slices and eaten raw.",Westfalischer Schinken,Sus scrofa domesticus,"['Black Forest ham', 'prosciutto', 'country ham', 'Ardennes ham', 'Bayonne ham']"
347,wunderwurst,This is liverwurst dotted with pistachios.,,,['liverwurst']
348,York ham,"This is a lightly smoked, dry-cured British ham. It's saltier but milder in flavor than other European dry-cured hams.",,Sus scrofa domesticus,"['Black Forest ham', 'prosciutto', 'country ham', 'Ardennes ham', 'Bayonne ham']"
349,zungenwurst,"This German blood sausage includes pieces of pickled tongue.  It comes ready to eat, but it's often heated before serving.","blood tongue sausage, blut zungenwurst",,['blood sausage']
